@relation BasicAgentAAtraining-data

@attribute ghostDirection1 {None,South,North,West,East}
@attribute ghostDirection2 {None,South,North,West,East}
@attribute ghostDirection3 {None,South,North,West,East}
@attribute ghostDirection4 {None,South,North,West,East}
@attribute aliveGhost{1111,1110,1100,1101,1011,1001,1010,1000,111,110,101,100,11,10,1,0}
@attribute distanceGhost1 NUMERIC
@attribute distanceGhost2 NUMERIC
@attribute distanceGhost3 NUMERIC
@attribute distanceGhost4 NUMERIC
@attribute minimap1 {W,E,G}
@attribute minimap2 {W,E,G}
@attribute minimap3 {W,E,G}
@attribute minimap4 {W,E,G}
@attribute minimap5 {W,E,G}
@attribute minimap6 {W,E,G}
@attribute minimap7 {W,E,G}
@attribute minimap8 {W,E,G}
@attribute minimap9 {W,E,G}
@attribute minimap10 {W,E,G}
@attribute minimap11 {W,E,G}
@attribute minimap12 {W,E,G}
@attribute minimap13 {W,E,G}
@attribute minimap14 {W,E,G}
@attribute minimap15 {W,E,G}
@attribute minimap16 {W,E,G}
@attribute minimap17 {W,E,G}
@attribute minimap18 {W,E,G}
@attribute minimap19 {W,E,G}
@attribute minimap20 {W,E,G}
@attribute minimap21 {W,E,G}
@attribute minimap22 {W,E,G}
@attribute minimap23 {W,E,G}
@attribute minimap24 {W,E,G}
@attribute minimap25 {W,E,G}
@attribute action{Stop,South,North,West,East}
@attribute nextScore NUMERIC

@data
None,None,None,East,1110,1000,1000,1000,17,E,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,East,547
None,None,None,East,1110,1000,1000,1000,16,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,East,546
None,None,None,East,1110,1000,1000,1000,15,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,E,W,W,E,W,E,E,E,E,E,East,545
None,None,None,East,1110,1000,1000,1000,14,E,E,E,W,E,E,E,E,W,W,E,E,E,E,E,W,W,E,W,W,E,E,E,E,W,East,544
None,None,None,East,1110,1000,1000,1000,13,E,E,W,E,E,E,E,W,W,W,E,E,E,E,E,W,E,W,W,E,E,E,E,W,E,East,543
None,None,None,East,1110,1000,1000,1000,12,E,W,E,E,E,E,W,W,W,W,E,E,E,E,E,E,W,W,E,E,E,E,W,E,E,East,542
None,None,None,East,1110,1000,1000,1000,11,W,E,E,E,E,W,W,W,W,W,E,E,E,E,E,W,W,E,E,W,E,W,E,E,W,East,541
None,None,None,East,1110,1000,1000,1000,10,E,E,E,E,W,W,W,W,W,W,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,East,540
None,None,None,East,1110,1000,1000,1000,9,E,E,E,W,E,W,W,W,W,E,E,E,E,W,E,E,E,W,W,E,E,E,W,E,E,West,539
None,None,None,East,1110,1000,1000,1000,10,E,E,E,E,W,W,W,W,W,W,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,North,538
None,None,None,East,1110,1000,1000,1000,9,W,W,W,W,W,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,W,E,E,W,W,North,537
None,None,None,East,1110,1000,1000,1000,8,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,W,E,E,W,W,E,E,E,E,E,North,536
None,None,None,East,1110,1000,1000,1000,7,W,E,E,W,W,W,E,E,W,E,W,E,E,W,W,E,E,E,E,E,W,W,W,W,W,North,535
None,None,None,East,1110,1000,1000,1000,6,W,E,E,W,E,W,E,E,W,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East,534
None,None,None,East,1110,1000,1000,1000,5,E,E,W,E,E,E,E,W,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East,533
None,None,None,East,1110,1000,1000,1000,4,E,W,E,E,E,E,W,W,E,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East,532
None,None,None,East,1110,1000,1000,1000,3,W,E,E,E,E,W,W,E,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East,531
None,None,None,East,1110,1000,1000,1000,2,E,E,E,E,E,W,E,W,E,W,E,E,E,E,G,W,W,W,W,W,W,W,W,W,W,East,530
North,East,East,North,0,7,5,11,17,E,W,W,W,W,W,W,W,W,W,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,East,-1
North,North,East,North,0,9,4,11,15,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,W,W,W,W,W,E,E,E,E,G,East,-2
North,North,North,North,0,11,2,10,13,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,W,W,W,W,E,E,E,G,E,E,East,-3
North,North,North,North,0,13,4,10,12,W,W,W,W,W,W,W,W,W,W,E,E,E,E,W,W,W,W,E,W,G,E,E,E,W,East,-4
North,North,North,North,0,14,5,10,12,W,W,W,W,W,W,W,W,W,W,E,E,E,W,E,W,W,E,W,E,E,E,E,W,E,North,-5
North,North,North,North,0,14,5,10,10,W,W,W,W,W,E,E,E,W,E,W,W,E,W,E,E,E,E,W,E,W,W,E,W,E,North,-6
North,West,North,North,0,12,3,10,8,E,E,E,W,E,W,W,E,W,E,E,E,E,W,E,W,W,E,W,E,E,W,E,E,E,West,-7
North,West,East,North,0,11,1,10,8,E,E,E,E,W,W,W,W,E,W,E,G,E,E,W,W,W,W,E,W,E,E,W,E,E,West,192
North,None,East,North,100,10,1000,11,10,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,W,W,W,W,E,E,E,E,W,E,West,191
North,None,East,North,100,10,1000,13,10,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,E,W,W,W,W,E,E,E,E,W,West,190
North,None,East,North,100,8,1000,13,11,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,W,E,W,W,W,W,E,E,E,E,West,189
North,None,East,North,100,6,1000,14,13,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,North,188
West,None,East,North,100,4,1000,12,11,E,W,W,W,W,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,North,187
South,None,East,North,100,5,1000,12,9,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,E,E,E,E,E,East,186
West,None,East,North,100,5,1000,11,9,E,E,E,E,E,W,E,W,W,W,W,E,E,E,E,W,W,W,W,W,E,E,E,E,E,East,185
North,None,East,North,100,7,1000,10,7,E,E,E,E,E,E,W,W,W,W,E,E,E,E,W,W,W,W,W,W,E,E,E,E,W,East,184
North,None,East,North,100,9,1000,8,6,E,E,E,E,E,W,W,W,W,E,E,E,E,W,E,W,W,W,W,E,E,E,E,W,E,West,183
North,None,East,North,100,8,1000,9,7,E,E,E,E,E,E,W,W,W,W,E,E,E,E,W,W,W,W,W,W,E,E,E,E,W,West,182
North,None,East,North,100,6,1000,11,9,E,E,E,E,E,W,E,W,W,W,W,E,E,E,E,W,W,W,W,W,E,E,E,E,E,West,181
North,None,East,North,100,4,1000,11,10,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,E,E,E,E,E,South,180
North,None,East,North,100,4,1000,13,10,E,W,W,W,W,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,South,179
North,None,East,North,100,6,1000,13,10,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,West,178
North,None,East,North,100,4,1000,14,12,W,E,E,E,E,W,E,W,W,W,E,E,E,E,E,E,E,W,E,W,E,E,W,E,E,West,177
North,None,East,North,100,4,1000,14,12,E,W,E,E,E,E,W,E,W,W,E,E,E,E,E,E,E,E,W,E,E,E,E,W,E,North,176
North,None,East,North,100,4,1000,13,10,E,W,E,W,W,E,E,E,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,W,North,175
North,None,East,North,100,2,1000,13,9,E,E,E,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,W,E,E,G,E,E,North,174
North,None,East,North,100,2,1000,15,8,E,E,E,W,E,E,E,E,W,E,E,E,E,W,W,E,E,E,E,E,W,W,G,W,W,North,373
None,None,East,North,1100,1000,1000,15,6,E,E,E,W,E,E,E,E,W,W,E,E,E,E,E,W,W,E,W,W,E,E,E,E,W,North,372
None,None,East,East,1100,1000,1000,15,6,E,E,E,W,W,E,E,E,E,E,W,W,E,W,W,E,E,E,E,W,E,W,E,W,W,North,371
None,None,East,East,1100,1000,1000,15,4,E,E,E,E,E,W,W,E,W,W,E,E,E,E,W,E,W,E,W,W,E,W,E,E,E,East,370
None,None,East,East,1100,1000,1000,13,2,E,E,E,E,E,W,E,W,W,E,E,E,E,W,E,W,E,W,W,G,W,E,E,E,E,West,369
None,None,East,East,1100,1000,1000,15,3,E,E,E,E,E,W,W,E,W,W,E,E,E,E,W,E,W,E,W,W,E,W,E,E,E,North,368
None,None,East,East,1100,1000,1000,16,5,W,W,E,W,W,E,E,E,E,W,E,W,E,W,W,E,W,E,E,E,W,W,W,W,W,North,367
None,None,East,East,1100,1000,1000,17,6,E,E,E,E,W,E,W,E,W,W,E,W,E,E,E,W,W,W,W,W,W,W,W,W,W,East,366
None,None,East,East,1100,1000,1000,17,4,E,E,E,W,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East,365
None,None,East,East,1100,1000,1000,17,4,E,E,W,E,E,E,W,W,E,G,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East,364
None,None,East,East,1100,1000,1000,16,4,E,W,E,G,W,W,W,E,E,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East,463
None,None,East,South,1100,1000,1000,14,2,W,E,E,W,E,W,E,E,W,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,South,462
None,None,East,South,1100,1000,1000,13,1,W,E,E,W,W,W,E,G,W,E,W,E,E,W,W,E,E,E,E,E,W,W,W,W,W,South,661
None,None,East,None,1101,1000,1000,12,1000,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,W,E,E,W,W,E,E,E,E,E,South,660
None,None,East,None,1101,1000,1000,10,1000,W,W,W,W,W,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,W,E,E,W,W,South,659
None,None,East,None,1101,1000,1000,10,1000,E,E,E,E,W,W,W,W,W,W,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,East,658
None,None,East,None,1101,1000,1000,9,1000,E,E,E,W,E,W,W,W,W,E,E,E,E,W,E,E,E,W,W,E,E,E,W,E,E,West,657
None,None,East,None,1101,1000,1000,11,1000,E,E,E,E,W,W,W,W,W,W,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,North,656
None,None,East,None,1101,1000,1000,13,1000,W,W,W,W,W,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,W,E,E,W,W,North,655
None,None,East,None,1101,1000,1000,15,1000,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,W,E,E,W,W,E,E,E,E,E,West,654
None,None,East,None,1101,1000,1000,15,1000,E,E,E,E,E,W,W,E,E,W,E,W,E,E,W,W,W,E,E,W,E,E,E,E,E,South,653
None,None,East,None,1101,1000,1000,14,1000,W,W,W,W,W,E,E,E,E,E,W,W,E,E,W,E,W,E,E,W,W,W,E,E,W,East,652
None,None,East,None,1101,1000,1000,12,1000,W,W,W,W,W,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,W,E,E,W,W,South,651
None,None,East,None,1101,1000,1000,11,1000,E,E,E,E,W,W,W,W,W,W,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,East,650
None,None,East,None,1101,1000,1000,10,1000,E,E,E,W,E,W,W,W,W,E,E,E,E,W,E,E,E,W,W,E,E,E,W,E,E,West,649
None,None,East,None,1101,1000,1000,11,1000,E,E,E,E,W,W,W,W,W,W,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,North,648
None,None,East,None,1101,1000,1000,11,1000,W,W,W,W,W,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,W,E,E,W,W,North,647
None,None,East,None,1101,1000,1000,11,1000,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,W,E,E,W,W,E,E,E,E,E,North,646
None,None,East,None,1101,1000,1000,12,1000,W,E,E,W,W,W,E,E,W,E,W,E,E,W,W,E,E,E,E,E,W,W,W,W,W,North,645
None,None,East,None,1101,1000,1000,13,1000,W,E,E,W,E,W,E,E,W,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East,644
None,None,East,None,1101,1000,1000,13,1000,E,E,W,E,E,E,E,W,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East,643
None,None,East,None,1101,1000,1000,13,1000,E,W,E,E,E,E,W,W,E,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East,642
None,None,East,None,1101,1000,1000,11,1000,W,E,E,E,E,W,W,E,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East,641
None,None,East,None,1101,1000,1000,9,1000,E,E,E,E,E,W,E,W,E,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East,640
None,None,East,None,1101,1000,1000,8,1000,E,E,E,E,W,E,W,E,W,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East,639
None,None,East,None,1101,1000,1000,8,1000,E,E,E,W,E,W,E,W,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East,638
None,None,East,None,1101,1000,1000,6,1000,E,E,W,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,W,East,637
None,None,South,None,1101,1000,1000,5,1000,E,W,E,W,W,W,W,E,W,W,E,E,E,W,W,W,W,W,W,W,W,W,W,W,W,South,636
None,None,South,None,1101,1000,1000,3,1000,E,W,E,W,W,E,W,E,W,W,W,W,E,W,W,E,E,E,W,W,W,W,W,W,W,South,635
None,None,South,None,1101,1000,1000,2,1000,E,E,G,W,W,E,W,E,W,W,E,W,E,W,W,W,W,E,W,W,E,E,E,W,W,South,634
North,East,East,East,0,5,6,14,15,W,E,W,E,E,W,E,W,E,E,W,E,E,E,E,W,E,W,E,W,W,E,W,E,E,East,-1
North,East,East,East,0,5,4,14,15,E,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,East,-2
North,East,East,East,0,7,2,13,15,W,E,E,E,E,W,E,E,E,E,E,E,E,E,G,W,E,W,W,E,W,E,E,E,E,East,-3
North,East,East,East,0,7,2,12,14,E,E,E,E,W,E,E,E,E,W,E,E,E,E,G,E,W,W,E,W,E,E,E,E,E,East,196
North,None,East,East,100,7,1000,11,14,E,E,E,W,E,E,E,E,W,W,E,E,E,E,E,W,W,E,W,W,E,E,E,E,W,North,195
North,None,East,East,100,7,1000,13,16,E,E,E,W,W,E,E,E,E,E,W,W,E,W,W,E,E,E,E,W,E,W,E,W,W,North,194
West,None,East,East,100,5,1000,15,17,E,E,E,E,E,W,W,E,W,W,E,E,E,E,W,E,W,E,W,W,E,W,E,E,E,West,193
North,None,East,East,100,5,1000,16,18,E,E,E,E,E,E,W,W,E,W,E,E,E,E,E,W,E,W,E,W,E,E,W,E,E,West,192
North,None,East,East,100,4,1000,16,18,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,W,W,E,W,E,E,E,E,W,E,North,191
West,None,East,East,100,3,1000,17,20,W,E,W,W,E,W,E,E,E,E,W,W,E,W,E,E,E,E,W,E,W,W,W,W,W,North,190
South,None,East,East,100,4,1000,18,22,W,E,E,E,E,W,W,E,W,E,E,E,E,W,E,W,W,W,W,W,W,W,W,W,W,West,189
West,None,East,East,100,2,1000,19,23,E,W,E,E,E,E,W,W,E,W,G,E,E,E,W,W,W,W,W,W,W,W,W,W,W,West,188
West,None,East,East,100,1,1000,19,24,W,E,W,E,E,W,E,W,W,E,W,G,E,E,E,W,W,W,W,W,W,W,W,W,W,West,387
None,None,East,East,1100,1000,1000,19,26,W,W,E,W,E,W,W,E,W,W,W,W,E,E,E,W,W,W,W,W,W,W,W,W,W,South,386
None,None,East,East,1100,1000,1000,19,25,W,W,E,W,E,W,W,E,W,E,W,W,E,W,W,W,W,E,E,E,W,W,W,W,W,South,385
None,None,East,East,1100,1000,1000,17,25,W,W,E,E,E,W,W,E,W,E,W,W,E,W,E,W,W,E,W,W,W,W,E,E,E,South,384
None,None,East,East,1100,1000,1000,16,23,W,W,E,W,E,W,W,E,E,E,W,W,E,W,E,W,W,E,W,E,W,W,E,W,W,South,383
None,None,East,East,1100,1000,1000,15,21,W,W,E,W,E,W,W,E,W,E,W,W,E,E,E,W,W,E,W,E,W,W,E,W,E,East,382
None,None,East,East,1100,1000,1000,15,19,W,E,W,E,E,W,E,W,E,E,W,E,E,E,E,W,E,W,E,W,W,E,W,E,E,East,381
None,None,East,East,1100,1000,1000,13,18,E,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,East,380
None,None,East,East,1100,1000,1000,11,16,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,East,379
None,None,East,East,1100,1000,1000,9,15,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,E,W,W,E,W,E,E,E,E,E,East,378
None,None,East,East,1100,1000,1000,9,14,E,E,E,W,E,E,E,E,W,W,E,E,E,E,E,W,W,E,W,W,E,E,E,E,W,East,377
None,None,East,East,1100,1000,1000,9,12,E,E,W,E,E,E,E,W,W,W,E,E,E,E,E,W,E,W,W,E,E,E,E,W,E,East,376
None,None,East,East,1100,1000,1000,8,10,E,W,E,E,E,E,W,W,W,W,E,E,E,E,E,E,W,W,E,E,E,E,W,E,E,East,375
None,None,East,East,1100,1000,1000,7,10,W,E,E,E,E,W,W,W,W,W,E,E,E,E,E,W,W,E,E,W,E,W,E,E,W,East,374
None,None,East,East,1100,1000,1000,7,10,E,E,E,E,W,W,W,W,W,W,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,East,373
None,None,East,East,1100,1000,1000,7,10,E,E,E,W,E,W,W,W,W,E,E,E,E,W,E,E,E,W,W,E,E,E,W,E,E,West,372
None,None,East,East,1100,1000,1000,9,12,E,E,E,E,W,W,W,W,W,W,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,North,371
None,None,East,East,1100,1000,1000,9,10,W,W,W,W,W,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,W,E,E,W,W,West,370
None,None,East,East,1100,1000,1000,11,12,W,W,W,W,W,E,E,E,E,E,W,W,E,E,W,E,W,E,E,W,W,W,E,E,W,South,369
None,None,East,East,1100,1000,1000,10,13,W,E,E,E,E,W,W,W,W,W,E,E,E,E,E,W,W,E,E,W,E,W,E,E,W,East,368
None,None,East,East,1100,1000,1000,10,11,E,E,E,E,W,W,W,W,W,W,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,East,367
None,None,East,East,1100,1000,1000,8,9,E,E,E,W,E,W,W,W,W,E,E,E,E,W,E,E,E,W,W,E,E,E,W,E,E,West,366
None,None,East,East,1100,1000,1000,10,10,E,E,E,E,W,W,W,W,W,W,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,North,365
None,None,East,East,1100,1000,1000,12,8,W,W,W,W,W,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,W,E,E,W,W,North,364
None,None,East,East,1100,1000,1000,14,10,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,W,E,E,W,W,E,E,E,E,E,North,363
None,None,East,East,1100,1000,1000,15,10,W,E,E,W,W,W,E,E,W,E,W,E,E,W,W,E,E,E,E,E,W,W,W,W,W,West,362
None,None,East,East,1100,1000,1000,17,11,W,W,E,E,W,E,W,E,E,W,W,W,E,E,W,E,E,E,E,E,W,W,W,W,W,South,361
None,None,East,East,1100,1000,1000,15,9,E,E,E,E,E,W,W,E,E,W,E,W,E,E,W,W,W,E,E,W,E,E,E,E,E,East,360
None,None,East,East,1100,1000,1000,15,9,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,W,E,E,W,W,E,E,E,E,E,South,359
None,None,East,East,1100,1000,1000,13,8,W,W,W,W,W,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,W,E,E,W,W,South,358
None,None,East,East,1100,1000,1000,13,8,E,E,E,E,W,W,W,W,W,W,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,East,357
None,None,East,East,1100,1000,1000,12,8,E,E,E,W,E,W,W,W,W,E,E,E,E,W,E,E,E,W,W,E,E,E,W,E,E,West,356
None,None,East,East,1100,1000,1000,12,10,E,E,E,E,W,W,W,W,W,W,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,North,355
None,None,East,East,1100,1000,1000,12,11,W,W,W,W,W,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,W,E,E,W,W,North,354
None,None,East,East,1100,1000,1000,13,11,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,W,E,E,W,W,E,E,E,E,E,North,353
None,None,East,East,1100,1000,1000,14,12,W,E,E,W,W,W,E,E,W,E,W,E,E,W,W,E,E,E,E,E,W,W,W,W,W,West,352
None,None,East,East,1100,1000,1000,16,13,W,W,E,E,W,E,W,E,E,W,W,W,E,E,W,E,E,E,E,E,W,W,W,W,W,South,351
None,None,East,East,1100,1000,1000,15,11,E,E,E,E,E,W,W,E,E,W,E,W,E,E,W,W,W,E,E,W,E,E,E,E,E,East,350
None,None,East,East,1100,1000,1000,15,9,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,W,E,E,W,W,E,E,E,E,E,South,349
None,None,East,East,1100,1000,1000,14,9,W,W,W,W,W,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,W,E,E,W,W,West,348
None,None,East,East,1100,1000,1000,14,10,W,W,W,W,W,E,E,E,E,E,W,W,E,E,W,E,W,E,E,W,W,W,E,E,W,North,347
None,None,East,East,1100,1000,1000,14,10,E,E,E,E,E,W,W,E,E,W,E,W,E,E,W,W,W,E,E,W,E,E,E,E,E,East,346
None,None,East,East,1100,1000,1000,14,10,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,W,E,E,W,W,E,E,E,E,E,North,345
None,None,East,East,1100,1000,1000,15,8,W,E,E,W,W,W,E,E,W,E,W,E,E,W,W,E,E,E,E,E,W,W,W,W,W,North,344
None,None,East,East,1100,1000,1000,15,8,W,E,E,W,E,W,E,E,W,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East,343
None,None,East,East,1100,1000,1000,13,6,E,E,W,E,E,E,E,W,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East,342
None,None,East,East,1100,1000,1000,12,6,E,W,E,E,E,E,W,W,E,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East,341
None,None,East,East,1100,1000,1000,11,4,W,E,E,E,E,W,W,E,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East,340
None,None,East,East,1100,1000,1000,11,3,E,E,E,E,E,W,E,W,E,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East,339
None,None,East,East,1100,1000,1000,11,1,E,E,E,E,W,E,W,E,W,W,E,E,E,E,G,W,W,W,W,W,W,W,W,W,W,East,538
None,None,East,None,1101,1000,1000,11,1000,E,E,E,W,E,W,E,W,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East,537
None,None,South,None,1101,1000,1000,10,1000,E,E,W,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,W,East,536
None,None,South,None,1101,1000,1000,10,1000,E,W,E,W,W,W,W,E,W,W,E,E,E,W,W,W,W,W,W,W,W,W,W,W,W,South,535
None,None,South,None,1101,1000,1000,8,1000,E,W,E,W,W,E,W,E,W,W,W,W,E,W,W,E,E,E,W,W,W,W,W,W,W,South,534
None,None,South,None,1101,1000,1000,8,1000,E,E,E,W,W,E,W,E,W,W,E,W,E,W,W,W,W,E,W,W,E,E,E,W,W,South,533
None,None,South,None,1101,1000,1000,6,1000,E,W,E,W,W,E,E,E,W,W,E,W,E,W,W,E,W,E,W,W,W,W,E,W,W,South,532
None,None,South,None,1101,1000,1000,4,1000,E,W,E,W,W,E,W,E,W,W,E,E,E,W,W,E,W,E,W,W,E,W,E,W,W,South,531
None,None,South,None,1101,1000,1000,4,1000,E,W,E,W,W,E,W,E,W,W,E,W,E,W,W,E,E,E,W,W,E,W,E,W,W,South,530
None,None,South,None,1101,1000,1000,4,1000,E,W,E,W,W,E,W,E,W,W,E,W,E,W,W,E,W,E,W,W,E,E,E,W,W,South,529
None,None,South,None,1101,1000,1000,3,1000,W,W,E,W,W,E,W,E,W,W,E,W,E,W,W,E,W,E,W,W,E,W,E,W,W,South,528
None,None,South,None,1101,1000,1000,2,1000,E,E,G,W,W,W,W,E,W,W,E,W,E,W,W,E,W,E,W,W,E,W,E,W,W,South,527
None,None,South,None,1101,1000,1000,2,1000,W,W,W,W,W,E,G,E,W,W,W,W,E,W,W,E,W,E,W,W,E,W,E,W,W,South,526
North,South,South,East,0,18,15,9,7,E,E,E,E,W,E,E,W,E,W,E,E,E,E,W,W,E,W,E,W,E,E,W,E,W,East,-1
North,South,South,South,0,18,15,11,5,E,E,E,W,W,E,W,E,W,W,E,E,E,W,W,E,W,E,W,W,E,W,E,W,W,South,-2
North,West,South,South,0,20,15,9,4,E,W,E,W,W,E,E,E,W,W,E,W,E,W,W,E,E,E,W,W,E,W,E,W,W,South,-3
North,West,South,South,0,22,15,8,3,E,W,E,W,W,E,W,E,W,W,E,E,E,W,W,E,W,E,W,W,E,E,E,W,W,South,-4
North,North,South,South,0,24,15,8,1,W,W,G,W,W,E,W,E,W,W,E,W,E,W,W,E,E,E,W,W,E,W,E,W,W,South,195
North,North,West,None,1,24,15,6,1000,E,E,E,W,W,W,W,E,W,W,E,W,E,W,W,E,W,E,W,W,E,E,E,W,W,South,194
North,North,North,None,1,26,16,6,1000,W,W,W,W,W,E,E,E,W,W,W,W,E,W,W,E,W,E,W,W,E,W,E,W,W,South,193
North,North,North,None,1,27,16,8,1000,W,W,W,W,W,W,W,W,W,W,E,E,E,W,W,W,W,E,W,W,E,W,E,W,W,West,192
North,North,North,None,1,26,14,8,1000,W,W,W,W,W,W,W,W,W,W,E,E,E,E,W,E,W,W,E,W,E,E,W,E,W,West,191
North,North,North,None,1,24,12,6,1000,W,W,W,W,W,W,W,W,W,W,W,E,E,E,E,W,E,W,W,E,W,E,E,W,E,West,190
North,North,North,None,1,23,10,4,1000,W,W,W,W,W,W,W,W,W,W,E,W,E,E,E,E,W,E,W,W,G,W,E,E,W,North,189
North,North,North,None,1,21,8,4,1000,W,W,W,W,W,E,W,E,E,E,E,W,E,W,W,E,W,E,E,W,E,W,E,E,W,North,188
North,West,West,None,1,19,8,2,1000,E,W,E,E,E,E,W,E,W,W,G,W,E,E,W,E,W,E,E,W,E,E,E,E,E,East,187
North,West,West,None,1,19,9,4,1000,W,E,E,E,E,W,E,W,W,E,W,E,E,W,E,W,E,E,W,E,E,E,E,E,E,North,186
North,South,South,None,1,17,9,5,1000,W,E,W,W,E,W,E,E,W,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,E,West,185
North,South,South,None,1,17,9,4,1000,E,W,E,W,W,E,W,E,E,W,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,South,184
North,West,West,None,1,17,7,2,1000,E,W,E,E,E,E,W,E,W,W,G,W,E,E,W,E,W,E,E,W,E,E,E,E,E,South,183
North,North,West,None,1,19,9,2,1000,W,W,W,W,W,E,W,E,E,E,G,W,E,W,W,E,W,E,E,W,E,W,E,E,W,South,182
North,North,West,None,1,21,10,2,1000,W,W,W,W,W,W,W,W,W,W,G,W,E,E,E,E,W,E,W,W,E,W,E,E,W,East,181
North,North,North,None,1,22,10,4,1000,W,W,W,W,W,W,W,W,W,W,W,E,E,E,E,W,E,W,W,E,W,E,E,W,E,East,180
