@relation BasicAgentAAtraining-data-weka.filters.unsupervised.attribute.Remove-R36

@attribute ghostDirection1 {None,South,North,West,East}
@attribute ghostDirection2 {None,South,North,West,East}
@attribute ghostDirection3 {None,South,North,West,East}
@attribute ghostDirection4 {None,South,North,West,East}
@attribute aliveGhost {1111,1110,1100,1101,1011,1001,1010,1000,111,110,101,100,11,10,1,0}
@attribute distanceGhost1 numeric
@attribute distanceGhost2 numeric
@attribute distanceGhost3 numeric
@attribute distanceGhost4 numeric
@attribute minimap1 {W,E,G}
@attribute minimap2 {W,E,G}
@attribute minimap3 {W,E,G}
@attribute minimap4 {W,E,G}
@attribute minimap5 {W,E,G}
@attribute minimap6 {W,E,G}
@attribute minimap7 {W,E,G}
@attribute minimap8 {W,E,G}
@attribute minimap9 {W,E,G}
@attribute minimap10 {W,E,G}
@attribute minimap11 {W,E,G}
@attribute minimap12 {W,E,G}
@attribute minimap13 {W,E,G}
@attribute minimap14 {W,E,G}
@attribute minimap15 {W,E,G}
@attribute minimap16 {W,E,G}
@attribute minimap17 {W,E,G}
@attribute minimap18 {W,E,G}
@attribute minimap19 {W,E,G}
@attribute minimap20 {W,E,G}
@attribute minimap21 {W,E,G}
@attribute minimap22 {W,E,G}
@attribute minimap23 {W,E,G}
@attribute minimap24 {W,E,G}
@attribute minimap25 {W,E,G}
@attribute action {Stop,South,North,West,East}

@data
North,None,East,North,100,7,1000,10,7,E,E,E,E,E,E,W,W,W,W,E,E,E,E,W,W,W,W,W,W,E,E,E,E,W,East
North,None,East,North,100,9,1000,8,6,E,E,E,E,E,W,W,W,W,E,E,E,E,W,E,W,W,W,W,E,E,E,E,W,E,West
North,None,East,North,100,8,1000,9,7,E,E,E,E,E,E,W,W,W,W,E,E,E,E,W,W,W,W,W,W,E,E,E,E,W,West
North,None,East,North,100,6,1000,11,9,E,E,E,E,E,W,E,W,W,W,W,E,E,E,E,W,W,W,W,W,E,E,E,E,E,West
North,None,East,North,100,4,1000,11,10,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,E,E,E,E,E,South
North,None,East,North,100,4,1000,13,10,E,W,W,W,W,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,South
North,None,East,North,100,6,1000,13,10,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,West
North,None,East,North,100,4,1000,14,12,W,E,E,E,E,W,E,W,W,W,E,E,E,E,E,E,E,W,E,W,E,E,W,E,E,West
North,None,East,North,100,4,1000,14,12,E,W,E,E,E,E,W,E,W,W,E,E,E,E,E,E,E,E,W,E,E,E,E,W,E,North
North,None,East,North,100,4,1000,13,10,E,W,E,W,W,E,E,E,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,W,North
North,None,East,North,100,2,1000,13,9,E,E,E,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,W,E,E,G,E,E,North
North,None,East,North,100,2,1000,15,8,E,E,E,W,E,E,E,E,W,E,E,E,E,W,W,E,E,E,E,E,W,W,G,W,W,North
None,None,East,North,1100,1000,1000,15,6,E,E,E,W,E,E,E,E,W,W,E,E,E,E,E,W,W,E,W,W,E,E,E,E,W,North
None,None,East,East,1100,1000,1000,15,6,E,E,E,W,W,E,E,E,E,E,W,W,E,W,W,E,E,E,E,W,E,W,E,W,W,North
None,None,East,East,1100,1000,1000,15,4,E,E,E,E,E,W,W,E,W,W,E,E,E,E,W,E,W,E,W,W,E,W,E,E,E,East
None,None,East,East,1100,1000,1000,13,2,E,E,E,E,E,W,E,W,W,E,E,E,E,W,E,W,E,W,W,G,W,E,E,E,E,West
None,None,East,East,1100,1000,1000,15,3,E,E,E,E,E,W,W,E,W,W,E,E,E,E,W,E,W,E,W,W,E,W,E,E,E,North
None,None,East,East,1100,1000,1000,16,5,W,W,E,W,W,E,E,E,E,W,E,W,E,W,W,E,W,E,E,E,W,W,W,W,W,North
None,None,East,East,1100,1000,1000,17,6,E,E,E,E,W,E,W,E,W,W,E,W,E,E,E,W,W,W,W,W,W,W,W,W,W,East
None,None,East,East,1100,1000,1000,17,4,E,E,E,W,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
None,None,East,East,1100,1000,1000,17,4,E,E,W,E,E,E,W,W,E,G,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
None,None,East,East,1100,1000,1000,16,4,E,W,E,G,W,W,W,E,E,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
None,None,East,South,1100,1000,1000,14,2,W,E,E,W,E,W,E,E,W,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,South
None,None,East,South,1100,1000,1000,13,1,W,E,E,W,W,W,E,G,W,E,W,E,E,W,W,E,E,E,E,E,W,W,W,W,W,South
None,None,East,None,1101,1000,1000,12,1000,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,W,E,E,W,W,E,E,E,E,E,South
None,None,East,None,1101,1000,1000,10,1000,W,W,W,W,W,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,W,E,E,W,W,South
None,None,East,None,1101,1000,1000,10,1000,E,E,E,E,W,W,W,W,W,W,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,East
None,None,East,None,1101,1000,1000,9,1000,E,E,E,W,E,W,W,W,W,E,E,E,E,W,E,E,E,W,W,E,E,E,W,E,E,West
None,None,East,None,1101,1000,1000,11,1000,E,E,E,E,W,W,W,W,W,W,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,North
None,None,East,None,1101,1000,1000,13,1000,W,W,W,W,W,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,W,E,E,W,W,North
None,None,East,None,1101,1000,1000,15,1000,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,W,E,E,W,W,E,E,E,E,E,West
None,None,East,None,1101,1000,1000,15,1000,E,E,E,E,E,W,W,E,E,W,E,W,E,E,W,W,W,E,E,W,E,E,E,E,E,South
None,None,East,None,1101,1000,1000,14,1000,W,W,W,W,W,E,E,E,E,E,W,W,E,E,W,E,W,E,E,W,W,W,E,E,W,East
None,None,East,None,1101,1000,1000,12,1000,W,W,W,W,W,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,W,E,E,W,W,South
None,None,East,None,1101,1000,1000,11,1000,E,E,E,E,W,W,W,W,W,W,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,East
None,None,East,None,1101,1000,1000,10,1000,E,E,E,W,E,W,W,W,W,E,E,E,E,W,E,E,E,W,W,E,E,E,W,E,E,West
None,None,East,None,1101,1000,1000,11,1000,E,E,E,E,W,W,W,W,W,W,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,North
None,None,East,None,1101,1000,1000,11,1000,W,W,W,W,W,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,W,E,E,W,W,North
None,None,East,None,1101,1000,1000,11,1000,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,W,E,E,W,W,E,E,E,E,E,North
None,None,East,None,1101,1000,1000,12,1000,W,E,E,W,W,W,E,E,W,E,W,E,E,W,W,E,E,E,E,E,W,W,W,W,W,North
None,None,East,None,1101,1000,1000,13,1000,W,E,E,W,E,W,E,E,W,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
None,None,East,None,1101,1000,1000,13,1000,E,E,W,E,E,E,E,W,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
None,None,East,None,1101,1000,1000,13,1000,E,W,E,E,E,E,W,W,E,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
None,None,East,None,1101,1000,1000,11,1000,W,E,E,E,E,W,W,E,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
None,None,East,None,1101,1000,1000,9,1000,E,E,E,E,E,W,E,W,E,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
None,None,East,None,1101,1000,1000,8,1000,E,E,E,E,W,E,W,E,W,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
None,None,East,None,1101,1000,1000,8,1000,E,E,E,W,E,W,E,W,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
None,None,East,None,1101,1000,1000,6,1000,E,E,W,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,W,East
None,None,South,None,1101,1000,1000,5,1000,E,W,E,W,W,W,W,E,W,W,E,E,E,W,W,W,W,W,W,W,W,W,W,W,W,South
None,None,South,None,1101,1000,1000,3,1000,E,W,E,W,W,E,W,E,W,W,W,W,E,W,W,E,E,E,W,W,W,W,W,W,W,South
None,None,South,None,1101,1000,1000,2,1000,E,E,G,W,W,E,W,E,W,W,E,W,E,W,W,W,W,E,W,W,E,E,E,W,W,South
North,East,East,East,0,5,6,14,15,W,E,W,E,E,W,E,W,E,E,W,E,E,E,E,W,E,W,E,W,W,E,W,E,E,East
North,East,East,East,0,5,4,14,15,E,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,East
North,East,East,East,0,7,2,13,15,W,E,E,E,E,W,E,E,E,E,E,E,E,E,G,W,E,W,W,E,W,E,E,E,E,East
North,East,East,East,0,7,2,12,14,E,E,E,E,W,E,E,E,E,W,E,E,E,E,G,E,W,W,E,W,E,E,E,E,E,East
North,None,East,East,100,7,1000,11,14,E,E,E,W,E,E,E,E,W,W,E,E,E,E,E,W,W,E,W,W,E,E,E,E,W,North
North,None,East,East,100,7,1000,13,16,E,E,E,W,W,E,E,E,E,E,W,W,E,W,W,E,E,E,E,W,E,W,E,W,W,North
West,None,East,East,100,5,1000,15,17,E,E,E,E,E,W,W,E,W,W,E,E,E,E,W,E,W,E,W,W,E,W,E,E,E,West
North,None,East,East,100,5,1000,16,18,E,E,E,E,E,E,W,W,E,W,E,E,E,E,E,W,E,W,E,W,E,E,W,E,E,West
North,None,East,East,100,4,1000,16,18,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,W,W,E,W,E,E,E,E,W,E,North
West,None,East,East,100,3,1000,17,20,W,E,W,W,E,W,E,E,E,E,W,W,E,W,E,E,E,E,W,E,W,W,W,W,W,North
South,None,East,East,100,4,1000,18,22,W,E,E,E,E,W,W,E,W,E,E,E,E,W,E,W,W,W,W,W,W,W,W,W,W,West
West,None,East,East,100,2,1000,19,23,E,W,E,E,E,E,W,W,E,W,G,E,E,E,W,W,W,W,W,W,W,W,W,W,W,West
West,None,East,East,100,1,1000,19,24,W,E,W,E,E,W,E,W,W,E,W,G,E,E,E,W,W,W,W,W,W,W,W,W,W,West
None,None,East,East,1100,1000,1000,19,26,W,W,E,W,E,W,W,E,W,W,W,W,E,E,E,W,W,W,W,W,W,W,W,W,W,South
None,None,East,East,1100,1000,1000,19,25,W,W,E,W,E,W,W,E,W,E,W,W,E,W,W,W,W,E,E,E,W,W,W,W,W,South
None,None,East,East,1100,1000,1000,17,25,W,W,E,E,E,W,W,E,W,E,W,W,E,W,E,W,W,E,W,W,W,W,E,E,E,South
None,None,East,East,1100,1000,1000,16,23,W,W,E,W,E,W,W,E,E,E,W,W,E,W,E,W,W,E,W,E,W,W,E,W,W,South
None,None,East,East,1100,1000,1000,15,21,W,W,E,W,E,W,W,E,W,E,W,W,E,E,E,W,W,E,W,E,W,W,E,W,E,East
None,None,East,East,1100,1000,1000,15,19,W,E,W,E,E,W,E,W,E,E,W,E,E,E,E,W,E,W,E,W,W,E,W,E,E,East
None,None,East,East,1100,1000,1000,13,18,E,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,East
None,None,East,East,1100,1000,1000,11,16,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,East
None,None,East,East,1100,1000,1000,9,15,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,E,W,W,E,W,E,E,E,E,E,East
None,None,East,East,1100,1000,1000,9,14,E,E,E,W,E,E,E,E,W,W,E,E,E,E,E,W,W,E,W,W,E,E,E,E,W,East
None,None,East,East,1100,1000,1000,9,12,E,E,W,E,E,E,E,W,W,W,E,E,E,E,E,W,E,W,W,E,E,E,E,W,E,East
None,None,East,East,1100,1000,1000,8,10,E,W,E,E,E,E,W,W,W,W,E,E,E,E,E,E,W,W,E,E,E,E,W,E,E,East
None,None,East,East,1100,1000,1000,7,10,W,E,E,E,E,W,W,W,W,W,E,E,E,E,E,W,W,E,E,W,E,W,E,E,W,East
None,None,East,East,1100,1000,1000,7,10,E,E,E,E,W,W,W,W,W,W,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,East
None,None,East,East,1100,1000,1000,7,10,E,E,E,W,E,W,W,W,W,E,E,E,E,W,E,E,E,W,W,E,E,E,W,E,E,West
None,None,East,East,1100,1000,1000,9,12,E,E,E,E,W,W,W,W,W,W,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,North
None,None,East,East,1100,1000,1000,9,10,W,W,W,W,W,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,W,E,E,W,W,West
None,None,East,East,1100,1000,1000,11,12,W,W,W,W,W,E,E,E,E,E,W,W,E,E,W,E,W,E,E,W,W,W,E,E,W,South
None,None,East,East,1100,1000,1000,10,13,W,E,E,E,E,W,W,W,W,W,E,E,E,E,E,W,W,E,E,W,E,W,E,E,W,East
None,None,East,East,1100,1000,1000,10,11,E,E,E,E,W,W,W,W,W,W,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,East
None,None,East,East,1100,1000,1000,8,9,E,E,E,W,E,W,W,W,W,E,E,E,E,W,E,E,E,W,W,E,E,E,W,E,E,West
None,None,East,East,1100,1000,1000,10,10,E,E,E,E,W,W,W,W,W,W,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,North
None,None,East,East,1100,1000,1000,12,8,W,W,W,W,W,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,W,E,E,W,W,North
None,None,East,East,1100,1000,1000,14,10,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,W,E,E,W,W,E,E,E,E,E,North
None,None,East,East,1100,1000,1000,15,10,W,E,E,W,W,W,E,E,W,E,W,E,E,W,W,E,E,E,E,E,W,W,W,W,W,West
None,None,East,East,1100,1000,1000,17,11,W,W,E,E,W,E,W,E,E,W,W,W,E,E,W,E,E,E,E,E,W,W,W,W,W,South
None,None,East,East,1100,1000,1000,15,9,E,E,E,E,E,W,W,E,E,W,E,W,E,E,W,W,W,E,E,W,E,E,E,E,E,East
None,None,East,East,1100,1000,1000,15,9,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,W,E,E,W,W,E,E,E,E,E,South
None,None,East,East,1100,1000,1000,13,8,W,W,W,W,W,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,W,E,E,W,W,South
None,None,East,East,1100,1000,1000,13,8,E,E,E,E,W,W,W,W,W,W,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,East
None,None,East,East,1100,1000,1000,12,8,E,E,E,W,E,W,W,W,W,E,E,E,E,W,E,E,E,W,W,E,E,E,W,E,E,West
None,None,East,East,1100,1000,1000,12,10,E,E,E,E,W,W,W,W,W,W,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,North
None,None,East,East,1100,1000,1000,12,11,W,W,W,W,W,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,W,E,E,W,W,North
None,None,East,East,1100,1000,1000,13,11,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,W,E,E,W,W,E,E,E,E,E,North
None,None,East,East,1100,1000,1000,14,12,W,E,E,W,W,W,E,E,W,E,W,E,E,W,W,E,E,E,E,E,W,W,W,W,W,West
None,None,East,East,1100,1000,1000,16,13,W,W,E,E,W,E,W,E,E,W,W,W,E,E,W,E,E,E,E,E,W,W,W,W,W,South
None,None,East,East,1100,1000,1000,15,11,E,E,E,E,E,W,W,E,E,W,E,W,E,E,W,W,W,E,E,W,E,E,E,E,E,East
None,None,East,East,1100,1000,1000,15,9,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,W,E,E,W,W,E,E,E,E,E,South
None,None,East,East,1100,1000,1000,14,9,W,W,W,W,W,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,W,E,E,W,W,West
None,None,East,East,1100,1000,1000,14,10,W,W,W,W,W,E,E,E,E,E,W,W,E,E,W,E,W,E,E,W,W,W,E,E,W,North
None,None,East,East,1100,1000,1000,14,10,E,E,E,E,E,W,W,E,E,W,E,W,E,E,W,W,W,E,E,W,E,E,E,E,E,East
None,None,East,East,1100,1000,1000,14,10,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,W,E,E,W,W,E,E,E,E,E,North
None,None,East,East,1100,1000,1000,15,8,W,E,E,W,W,W,E,E,W,E,W,E,E,W,W,E,E,E,E,E,W,W,W,W,W,North
None,None,East,East,1100,1000,1000,15,8,W,E,E,W,E,W,E,E,W,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
None,None,East,East,1100,1000,1000,13,6,E,E,W,E,E,E,E,W,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
None,None,East,East,1100,1000,1000,12,6,E,W,E,E,E,E,W,W,E,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
None,None,East,East,1100,1000,1000,11,4,W,E,E,E,E,W,W,E,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
None,None,East,East,1100,1000,1000,11,3,E,E,E,E,E,W,E,W,E,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
None,None,East,East,1100,1000,1000,11,1,E,E,E,E,W,E,W,E,W,W,E,E,E,E,G,W,W,W,W,W,W,W,W,W,W,East
None,None,East,None,1101,1000,1000,11,1000,E,E,E,W,E,W,E,W,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
None,None,South,None,1101,1000,1000,10,1000,E,E,W,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,W,East
None,None,South,None,1101,1000,1000,10,1000,E,W,E,W,W,W,W,E,W,W,E,E,E,W,W,W,W,W,W,W,W,W,W,W,W,South
None,None,South,None,1101,1000,1000,8,1000,E,W,E,W,W,E,W,E,W,W,W,W,E,W,W,E,E,E,W,W,W,W,W,W,W,South
None,None,South,None,1101,1000,1000,8,1000,E,E,E,W,W,E,W,E,W,W,E,W,E,W,W,W,W,E,W,W,E,E,E,W,W,South
None,None,South,None,1101,1000,1000,6,1000,E,W,E,W,W,E,E,E,W,W,E,W,E,W,W,E,W,E,W,W,W,W,E,W,W,South
None,None,South,None,1101,1000,1000,4,1000,E,W,E,W,W,E,W,E,W,W,E,E,E,W,W,E,W,E,W,W,E,W,E,W,W,South
None,None,South,None,1101,1000,1000,4,1000,E,W,E,W,W,E,W,E,W,W,E,W,E,W,W,E,E,E,W,W,E,W,E,W,W,South
None,None,South,None,1101,1000,1000,4,1000,E,W,E,W,W,E,W,E,W,W,E,W,E,W,W,E,W,E,W,W,E,E,E,W,W,South
None,None,South,None,1101,1000,1000,3,1000,W,W,E,W,W,E,W,E,W,W,E,W,E,W,W,E,W,E,W,W,E,W,E,W,W,South
None,None,South,None,1101,1000,1000,2,1000,E,E,G,W,W,W,W,E,W,W,E,W,E,W,W,E,W,E,W,W,E,W,E,W,W,South
None,None,South,None,1101,1000,1000,2,1000,W,W,W,W,W,E,G,E,W,W,W,W,E,W,W,E,W,E,W,W,E,W,E,W,W,South
North,South,South,East,0,18,15,9,7,E,E,E,E,W,E,E,W,E,W,E,E,E,E,W,W,E,W,E,W,E,E,W,E,W,East
North,South,South,South,0,18,15,11,5,E,E,E,W,W,E,W,E,W,W,E,E,E,W,W,E,W,E,W,W,E,W,E,W,W,South
North,West,South,South,0,20,15,9,4,E,W,E,W,W,E,E,E,W,W,E,W,E,W,W,E,E,E,W,W,E,W,E,W,W,South
North,West,South,South,0,22,15,8,3,E,W,E,W,W,E,W,E,W,W,E,E,E,W,W,E,W,E,W,W,E,E,E,W,W,South
North,North,South,South,0,24,15,8,1,W,W,G,W,W,E,W,E,W,W,E,W,E,W,W,E,E,E,W,W,E,W,E,W,W,South
North,North,West,None,1,24,15,6,1000,E,E,E,W,W,W,W,E,W,W,E,W,E,W,W,E,W,E,W,W,E,E,E,W,W,South
North,North,North,None,1,26,16,6,1000,W,W,W,W,W,E,E,E,W,W,W,W,E,W,W,E,W,E,W,W,E,W,E,W,W,South
North,North,North,None,1,27,16,8,1000,W,W,W,W,W,W,W,W,W,W,E,E,E,W,W,W,W,E,W,W,E,W,E,W,W,West
North,North,North,None,1,26,14,8,1000,W,W,W,W,W,W,W,W,W,W,E,E,E,E,W,E,W,W,E,W,E,E,W,E,W,West
North,North,North,None,1,24,12,6,1000,W,W,W,W,W,W,W,W,W,W,W,E,E,E,E,W,E,W,W,E,W,E,E,W,E,West
North,North,North,None,1,23,10,4,1000,W,W,W,W,W,W,W,W,W,W,E,W,E,E,E,E,W,E,W,W,G,W,E,E,W,North
North,North,North,None,1,21,8,4,1000,W,W,W,W,W,E,W,E,E,E,E,W,E,W,W,E,W,E,E,W,E,W,E,E,W,North
North,West,West,None,1,19,8,2,1000,E,W,E,E,E,E,W,E,W,W,G,W,E,E,W,E,W,E,E,W,E,E,E,E,E,East
North,West,West,None,1,19,9,4,1000,W,E,E,E,E,W,E,W,W,E,W,E,E,W,E,W,E,E,W,E,E,E,E,E,E,North
North,South,South,None,1,17,9,5,1000,W,E,W,W,E,W,E,E,W,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,E,West
North,South,South,None,1,17,9,4,1000,E,W,E,W,W,E,W,E,E,W,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,South
North,West,West,None,1,17,7,2,1000,E,W,E,E,E,E,W,E,W,W,G,W,E,E,W,E,W,E,E,W,E,E,E,E,E,South
North,North,West,None,1,19,9,2,1000,W,W,W,W,W,E,W,E,E,E,G,W,E,W,W,E,W,E,E,W,E,W,E,E,W,South
North,North,West,None,1,21,10,2,1000,W,W,W,W,W,W,W,W,W,W,G,W,E,E,E,E,W,E,W,W,E,W,E,E,W,East
North,North,North,None,1,22,10,4,1000,W,W,W,W,W,W,W,W,W,W,W,E,E,E,E,W,E,W,W,E,W,E,E,W,E,East
North,North,North,None,1,22,12,6,1000,W,W,W,W,W,W,W,W,W,W,E,E,E,E,W,E,W,W,E,W,E,E,W,E,W,East
North,North,North,None,1,24,13,8,1000,W,W,W,W,W,W,W,W,W,W,E,E,E,W,W,W,W,E,W,W,E,W,E,W,W,North
North,North,North,None,1,23,11,8,1000,W,W,W,W,W,E,E,E,W,W,W,W,E,W,W,E,W,E,W,W,E,W,E,W,W,North
North,West,North,None,1,22,10,8,1000,E,E,E,W,W,W,W,E,W,W,E,W,E,W,W,E,W,E,W,W,E,E,E,W,W,North
North,South,North,None,1,20,10,8,1000,W,W,E,W,W,E,W,E,W,W,E,W,E,W,W,E,E,E,W,W,E,W,E,W,W,North
North,South,North,None,1,19,12,7,1000,E,W,E,W,W,E,W,E,W,W,E,E,E,W,W,E,W,E,W,W,E,E,E,W,W,North
North,South,West,None,1,19,12,5,1000,E,W,E,W,W,E,E,E,W,W,E,W,E,W,W,E,E,E,W,W,E,W,E,W,W,North
North,South,South,None,1,19,12,6,1000,E,E,E,W,W,E,W,E,W,W,E,E,E,W,W,E,W,E,W,W,E,W,E,W,W,West
North,South,West,None,1,17,11,4,1000,E,E,E,E,W,E,E,W,E,W,E,E,E,E,W,W,E,W,E,W,E,E,W,E,W,West
North,South,North,None,1,15,9,4,1000,E,E,E,E,E,W,E,E,W,E,W,E,E,E,E,W,W,E,W,E,E,E,E,W,E,North
North,West,West,None,1,14,9,3,1000,W,E,E,W,E,W,E,E,E,E,W,W,E,W,E,E,E,E,W,E,W,E,W,W,E,North
West,West,South,None,1,12,9,5,1000,W,E,E,E,E,W,W,E,W,E,E,E,E,W,E,W,E,W,W,E,E,E,E,E,E,West
North,West,South,None,1,12,7,3,1000,E,W,E,E,E,G,W,W,E,W,E,E,E,E,W,E,W,E,W,W,E,E,E,E,E,West
West,West,West,None,1,10,6,1,1000,W,E,W,E,E,W,E,W,W,E,E,G,E,E,E,W,E,W,E,W,E,E,E,E,E,West
West,South,None,None,11,9,4,1000,1000,E,W,E,W,E,W,W,E,W,W,W,E,E,E,E,W,W,E,W,E,E,E,E,E,E,South
North,South,None,None,11,9,2,1000,1000,W,W,G,W,E,E,W,E,W,E,W,W,E,W,W,W,E,E,E,E,W,W,E,W,E,South
North,South,None,None,11,11,2,1000,1000,E,W,G,E,E,W,W,E,W,E,E,W,E,W,E,W,W,E,W,W,W,E,E,E,E,South
North,South,None,None,11,13,2,1000,1000,W,W,G,W,E,E,W,E,E,E,W,W,E,W,E,E,W,E,W,E,W,W,E,W,W,South
North,None,None,None,111,14,1000,1000,1000,E,E,E,W,E,W,W,E,W,E,E,W,E,E,E,W,W,E,W,E,E,W,E,W,E,South
North,None,None,None,111,14,1000,1000,1000,W,W,E,W,E,E,E,E,W,E,W,W,E,W,E,E,W,E,E,E,W,W,E,W,E,South
North,None,None,None,111,16,1000,1000,1000,E,E,E,W,E,W,W,E,W,E,E,E,E,W,E,W,W,E,W,E,E,W,E,E,E,West
North,None,None,None,111,14,1000,1000,1000,E,E,E,E,W,W,W,W,E,W,E,E,E,E,W,W,W,W,E,W,E,E,W,E,E,West
North,None,None,None,111,14,1000,1000,1000,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,W,W,W,W,E,E,E,E,W,E,West
North,None,None,None,111,14,1000,1000,1000,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,E,W,W,W,W,E,E,E,E,W,West
North,None,None,None,111,13,1000,1000,1000,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,W,E,W,W,W,W,E,E,E,E,West
North,None,None,None,111,11,1000,1000,1000,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,North
North,None,None,None,111,10,1000,1000,1000,E,W,W,W,W,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,North
North,None,None,None,111,10,1000,1000,1000,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,E,E,E,E,E,East
North,None,None,None,111,12,1000,1000,1000,E,E,E,E,E,W,E,W,W,W,W,E,E,E,E,W,W,W,W,W,E,E,E,E,E,East
North,None,None,None,111,14,1000,1000,1000,E,E,E,E,E,E,W,W,W,W,E,E,E,E,W,W,W,W,W,W,E,E,E,E,W,East
North,None,None,None,111,14,1000,1000,1000,E,E,E,E,E,W,W,W,W,E,E,E,E,W,E,W,W,W,W,E,E,E,E,W,E,West
North,None,None,None,111,13,1000,1000,1000,E,E,E,E,E,E,W,W,W,W,E,E,E,E,W,W,W,W,W,W,E,E,E,E,W,West
North,None,None,None,111,12,1000,1000,1000,E,E,E,E,E,W,E,W,W,W,W,E,E,E,E,W,W,W,W,W,E,E,E,E,E,West
North,None,None,None,111,12,1000,1000,1000,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,E,E,E,E,E,South
North,None,None,None,111,12,1000,1000,1000,E,W,W,W,W,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,South
North,None,None,None,111,14,1000,1000,1000,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,West
North,None,None,None,111,14,1000,1000,1000,W,E,E,E,E,W,E,W,W,W,E,E,E,E,E,E,E,W,E,W,E,E,W,E,E,West
North,None,None,None,111,12,1000,1000,1000,E,W,E,E,E,E,W,E,W,W,E,E,E,E,E,E,E,E,W,E,E,E,E,W,E,North
