@relation BasicAgentAAtraining-data

@attribute ghostVector1x NUMERIC
@attribute ghostVector1y NUMERIC
@attribute ghostVector2x NUMERIC
@attribute ghostVector2y NUMERIC
@attribute ghostVector3x NUMERIC
@attribute ghostVector3y NUMERIC
@attribute ghostVector4x NUMERIC
@attribute ghostVector4y NUMERIC
@attribute aliveGhost{1111,1110,1100,1101,1011,1001,1010,1000,111,110,101,100,11,10,1,0}
@attribute score NUMERIC
@attribute minimap1 {W,E,G}
@attribute minimap2 {W,E,G}
@attribute minimap3 {W,E,G}
@attribute minimap4 {W,E,G}
@attribute minimap5 {W,E,G}
@attribute minimap6 {W,E,G}
@attribute minimap7 {W,E,G}
@attribute minimap8 {W,E,G}
@attribute minimap9 {W,E,G}
@attribute minimap10 {W,E,G}
@attribute minimap11 {W,E,G}
@attribute minimap12 {W,E,G}
@attribute minimap13 {W,E,G}
@attribute minimap14 {W,E,G}
@attribute minimap15 {W,E,G}
@attribute minimap16 {W,E,G}
@attribute minimap17 {W,E,G}
@attribute minimap18 {W,E,G}
@attribute minimap19 {W,E,G}
@attribute minimap20 {W,E,G}
@attribute minimap21 {W,E,G}
@attribute minimap22 {W,E,G}
@attribute minimap23 {W,E,G}
@attribute minimap24 {W,E,G}
@attribute minimap25 {W,E,G}
@attribute isGhostNorth {True, False}
@attribute isGhostSouth {True, False}
@attribute isGhostEast  {True, False}
@attribute isGhostWest  {True, False}
@attribute isFoodNorth  {True, False}
@attribute isFoodSouth  {True, False}
@attribute isFoodEast   {True, False}
@attribute isFoodWest   {True, False}
@attribute action{Stop,South,North,West,East}
@attribute nextScore NUMERIC

@data
-4,1,-4,2,13,-2,12,0,0,-9,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,False,False,False,False,False,False,False,False,North,-10
-3,0,-4,0,13,-2,11,-1,0,-10,E,E,W,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,West,-11
-2,1,-3,1,13,-2,11,-1,0,-11,E,E,E,W,E,E,W,E,E,E,E,E,E,E,W,G,W,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,North,-12
-2,-1,-2,0,13,-2,12,-2,0,-12,E,W,E,E,E,G,E,E,E,W,G,W,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,East,-13
-3,0,-3,0,11,-2,11,-2,0,-13,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,East,-14
-4,-1,-5,0,11,-2,11,-2,0,-14,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,East,-15
-6,-1,-5,0,9,-2,9,-2,0,-15,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,South,-16
-6,-1,-5,0,9,-1,9,-1,0,-16,W,E,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,W,W,W,W,False,False,False,False,False,False,False,False,South,-17
-6,0,-4,1,9,0,9,0,0,-17,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,False,False,False,False,False,False,False,False,West,-18
-5,0,-3,1,11,0,10,0,0,-18,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,False,False,False,False,False,False,False,False,West,-19
-4,1,-3,1,11,0,11,1,0,-19,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,False,False,False,False,False,False,False,False,North,-20
-4,1,-4,0,12,-1,11,-1,0,-20,E,E,W,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,West,-21
-3,0,-3,-1,14,-1,12,0,0,-21,E,E,E,W,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,West,-22
-1,0,-2,0,15,-2,13,1,0,-22,E,E,E,E,W,E,E,W,E,E,G,G,E,E,E,E,E,W,E,E,W,W,W,W,W,False,False,False,True,False,False,False,False,West,177
-1,-1,-1,-1,16,-3,14,1,1000,177,W,E,E,E,E,W,G,E,W,E,W,E,E,E,E,W,E,E,W,E,W,W,W,W,W,False,False,False,False,False,False,False,False,South,376
15,-2,15,-2,15,-2,14,2,1100,376,W,E,E,W,E,W,E,E,E,E,W,E,E,W,E,W,E,E,E,E,W,E,E,W,E,False,False,False,False,False,False,False,False,West,375
17,-2,17,-2,17,-2,14,2,1100,375,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,False,False,False,False,False,False,False,False,North,374
16,-3,16,-3,16,-3,14,1,1100,374,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,W,W,W,False,False,False,False,False,False,False,False,East,373
16,-3,16,-3,16,-3,13,1,1100,373,W,E,E,E,E,W,E,E,W,E,W,E,E,E,E,W,E,E,W,E,W,W,W,W,W,False,False,False,False,False,False,False,False,East,372
15,-4,15,-4,15,-4,13,1,1100,372,E,E,E,E,W,E,E,W,E,E,E,E,E,E,E,E,E,W,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,East,371
14,-5,14,-5,14,-5,12,0,1100,371,E,E,E,W,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,East,370
13,-4,13,-4,13,-4,11,0,1100,370,E,E,W,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,South,369
13,-2,13,-2,13,-2,11,1,1100,369,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,False,False,False,False,False,False,False,False,East,368
12,-2,12,-2,12,-2,10,2,1100,368,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,False,False,False,False,False,False,False,False,East,367
11,-3,11,-3,11,-3,10,2,1100,367,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,False,False,False,False,False,False,False,False,North,366
11,-3,11,-3,11,-3,10,1,1100,366,W,E,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,W,W,W,W,False,False,False,False,False,False,False,False,East,365
10,-3,10,-3,10,-3,8,1,1100,365,E,E,E,E,W,E,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,East,364
9,-2,9,-2,9,-2,8,1,1100,364,E,E,E,W,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,East,363
8,-2,8,-2,8,-2,7,1,1100,363,E,E,W,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,North,362
9,-3,9,-3,9,-3,8,0,1100,362,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,East,361
8,-4,8,-4,8,-4,8,0,1100,361,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,East,360
7,-3,7,-3,7,-3,7,0,1100,360,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,East,359
6,-3,6,-3,6,-3,5,0,1100,359,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,South,358
6,-2,6,-2,6,-2,4,1,1100,358,E,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,W,W,W,W,False,False,False,False,False,False,False,False,East,357
5,-1,5,-1,5,-1,3,1,1100,357,E,E,E,E,W,E,E,W,E,E,E,E,E,E,E,E,E,W,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,East,356
3,-1,3,-1,3,-1,2,1,1100,356,E,E,E,W,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,G,W,W,W,W,W,False,False,False,False,False,False,False,False,East,555
3,-1,3,-1,3,-1,3,-1,1101,555,E,E,W,E,E,W,E,E,E,E,E,E,E,W,E,W,E,G,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,South,554
3,-1,3,-1,3,-1,3,-1,1101,554,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,False,False,False,False,False,False,False,False,East,553
2,-2,2,-2,2,-2,2,-2,1101,553,E,E,E,E,G,E,W,E,E,E,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,East,552
1,-2,1,-2,1,-2,1,-2,1101,552,E,E,E,G,W,W,E,E,E,W,E,E,E,E,W,E,W,E,E,W,E,E,E,E,W,False,False,False,False,False,False,False,False,East,551
0,-2,0,-2,0,-2,0,-2,1101,551,E,E,G,W,W,E,E,E,W,W,E,E,E,W,W,W,E,E,W,W,E,E,E,W,W,False,False,False,False,False,False,False,False,South,550
0,-2,0,-2,0,-2,0,-2,1101,550,W,E,G,W,W,E,E,E,W,W,E,E,E,W,W,E,E,E,W,W,W,E,E,W,W,False,False,False,False,False,False,False,False,South,549
2,3,5,0,13,-1,17,3,0,0,W,E,E,E,E,W,E,E,W,E,W,E,E,E,E,W,E,E,W,E,W,E,E,E,E,False,False,False,False,False,False,False,False,North,-1
2,2,5,-1,14,-2,17,2,0,-1,W,E,E,W,E,W,E,E,E,E,W,E,E,W,E,W,E,E,E,E,W,E,E,W,G,False,False,False,False,False,False,False,False,North,-2
2,1,5,-2,14,-4,16,1,0,-2,W,E,E,E,E,W,E,E,W,E,W,E,E,E,E,W,E,E,W,G,W,W,W,W,W,False,False,False,False,False,False,False,False,East,-3
1,1,4,-3,13,-3,16,1,0,-3,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,G,E,W,W,W,W,W,False,False,False,False,False,False,False,False,East,-4
1,1,3,-4,12,-2,15,1,0,-4,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,G,E,W,W,W,W,W,False,False,False,False,False,False,False,False,North,195
3,-6,3,-6,12,-2,15,-1,1000,195,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,East,194
2,-6,2,-6,11,-2,14,-1,1000,194,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,East,193
1,-6,1,-6,10,-1,13,-1,1000,193,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,East,192
-1,-6,-1,-6,9,-1,12,-2,1000,192,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,South,191
-2,-5,-2,-5,9,-1,12,-2,1000,191,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,W,W,W,W,False,False,False,False,False,False,False,False,South,190
-2,-4,-2,-4,10,0,11,-1,1000,190,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,False,False,False,False,False,False,False,False,West,189
-2,-4,-2,-4,11,0,12,-2,1000,189,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,False,False,False,False,False,False,False,False,West,188
0,-4,0,-4,13,0,14,-2,1000,188,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,False,False,False,False,False,False,False,False,South,187
1,-3,1,-3,13,1,14,-2,1000,187,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,False,False,False,False,False,False,False,False,South,186
0,-2,0,-2,12,2,14,-2,1000,186,W,E,G,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,False,False,False,False,False,False,False,False,South,185
1,-1,1,-1,13,3,14,-1,1000,185,W,W,W,W,W,W,E,E,G,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,False,False,False,False,False,False,False,False,South,184
1,0,1,0,13,3,14,0,1000,184,E,W,E,W,E,W,W,W,W,W,W,E,E,G,E,E,E,E,W,E,W,E,E,E,E,False,False,True,False,False,False,False,False,East,383
12,2,12,2,12,2,13,0,1100,383,W,E,W,E,W,W,W,W,W,W,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,False,False,False,False,False,False,False,False,East,382
10,2,10,2,10,2,12,0,1100,382,E,W,E,W,W,W,W,W,W,W,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,False,False,False,False,False,False,False,False,North,381
9,1,9,1,9,1,12,-1,1100,381,W,W,W,W,W,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,False,False,False,False,False,False,False,False,East,380
8,2,8,2,8,2,10,-1,1100,380,W,W,W,W,W,E,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,False,False,False,False,False,False,False,False,East,379
7,2,7,2,7,2,10,-1,1100,379,W,W,W,W,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,East,378
5,2,5,2,5,2,9,-1,1100,378,W,W,W,W,W,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,E,W,False,False,False,False,False,False,False,False,North,377
5,0,5,0,5,0,9,-2,1100,377,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,E,W,W,E,E,E,E,False,False,False,False,False,False,False,False,East,376
4,-1,4,-1,4,-1,8,-2,1100,376,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,E,E,E,W,E,E,E,E,E,E,False,False,False,False,False,False,False,False,East,375
2,-1,2,-1,2,-1,6,-2,1100,375,E,E,E,E,E,E,W,E,E,G,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,False,False,False,False,False,False,False,False,East,374
1,-1,1,-1,1,-1,5,-1,1100,374,E,E,E,E,W,W,E,E,G,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,False,False,False,False,False,False,False,False,South,373
1,0,1,0,1,0,5,1,1100,373,W,W,W,W,W,E,E,E,E,W,W,E,E,G,E,E,E,E,W,E,E,W,E,E,E,False,False,True,False,False,False,False,False,East,572
3,1,3,1,3,1,3,1,1110,572,W,W,W,W,W,E,E,E,W,E,E,E,E,E,E,E,E,W,E,E,W,E,E,E,E,False,False,False,False,False,False,False,False,East,571
2,1,2,1,2,1,2,1,1110,571,W,W,W,W,W,E,E,W,E,E,E,E,E,E,W,E,W,E,E,G,E,E,E,E,W,False,False,False,False,False,False,False,False,East,570
0,1,0,1,0,1,0,1,1110,570,W,W,W,W,W,E,W,E,E,E,E,E,E,W,E,W,E,G,E,E,E,E,E,W,E,True,False,False,False,False,False,False,False,North,569
-6,10,-1,6,1,8,7,10,0,0,E,W,W,W,W,W,W,W,W,W,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,False,False,False,False,False,False,False,False,West,-1
-5,10,0,6,2,8,8,10,0,-1,W,E,W,W,W,W,W,W,W,W,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,False,False,False,False,False,False,False,False,West,-2
-4,10,1,6,3,8,9,10,0,-2,E,W,E,W,W,W,W,W,W,W,W,E,E,E,E,W,E,W,W,W,E,E,E,E,E,False,False,False,False,False,False,False,False,West,-3
-3,10,2,6,4,8,10,10,0,-3,W,E,W,E,W,W,W,W,W,W,E,W,E,E,E,E,W,E,W,W,E,E,E,E,E,False,False,False,False,False,False,False,False,North,-4
-3,9,2,5,4,7,10,9,0,-4,W,W,W,W,W,E,W,E,E,E,E,W,E,W,W,E,E,E,E,E,E,E,E,W,E,False,False,False,False,False,False,False,False,North,-5
-3,8,2,4,4,6,10,8,0,-5,E,W,E,E,E,E,W,E,W,W,E,E,E,E,E,E,E,E,W,E,E,E,E,W,E,False,False,False,False,False,False,False,True,North,-6
-3,7,2,3,4,5,10,7,0,-6,E,W,E,W,W,E,E,E,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,W,False,False,False,False,False,False,False,False,North,-7
-3,6,2,2,4,4,10,6,0,-7,E,E,E,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,W,E,E,E,E,G,False,False,False,False,False,False,False,False,North,-8
-3,5,2,1,4,3,10,5,0,-8,E,E,E,W,E,E,E,E,W,E,E,E,E,W,W,E,E,E,E,G,W,W,E,W,W,False,False,False,False,False,False,False,False,North,-9
-3,4,2,0,4,2,10,4,0,-9,E,E,E,W,E,E,E,E,W,W,E,E,E,E,G,W,W,E,W,W,E,E,E,E,W,False,False,False,False,False,False,False,False,East,-10
-4,4,1,0,3,2,9,4,0,-10,E,E,W,E,E,E,E,W,W,W,E,E,E,G,E,W,E,W,W,E,E,E,E,W,E,False,False,True,False,False,False,False,False,East,189
-5,4,-5,4,2,2,8,4,100,189,E,W,E,E,E,E,W,W,W,W,E,E,E,E,E,E,W,W,E,E,E,E,W,E,G,False,False,False,False,False,False,False,False,East,188
-6,4,-6,4,1,2,7,4,100,188,W,E,E,E,E,W,W,W,W,W,E,E,E,E,E,W,W,E,E,W,E,W,E,G,W,False,False,False,False,False,False,False,False,North,187
-6,3,-6,3,1,1,7,3,100,187,W,W,W,W,W,E,E,E,E,E,W,W,E,E,W,E,W,E,G,W,W,W,E,E,W,False,False,False,False,False,False,False,False,North,186
-6,2,-6,2,1,0,7,2,100,186,E,E,E,E,E,W,W,E,E,W,E,W,E,G,W,W,W,E,E,W,E,E,E,E,E,False,False,True,False,False,False,False,False,East,385
-7,2,-7,2,-7,2,6,2,110,385,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,W,E,E,W,W,E,E,E,E,E,False,False,False,False,False,False,False,False,North,384
-7,1,-7,1,-7,1,6,1,110,384,W,E,E,W,W,W,E,E,W,E,W,E,E,W,W,E,E,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,North,383
-7,0,-7,0,-7,0,6,0,110,383,W,E,E,W,E,W,E,E,W,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,East,382
-8,0,-8,0,-8,0,5,0,110,382,E,E,W,E,E,E,E,W,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,East,381
-9,0,-9,0,-9,0,4,0,110,381,E,W,E,E,E,E,W,W,E,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,East,380
-10,0,-10,0,-10,0,3,0,110,380,W,E,E,E,E,W,W,E,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,East,379
-11,0,-11,0,-11,0,2,0,110,379,E,E,E,E,E,W,E,W,E,W,E,E,E,E,G,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,East,378
-12,0,-12,0,-12,0,1,0,110,378,E,E,E,E,W,E,W,E,W,W,E,E,E,G,E,W,W,W,W,W,W,W,W,W,W,False,False,True,False,False,False,False,False,East,577
-13,0,-13,0,-13,0,-13,0,111,577,E,E,E,W,E,W,E,W,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,East,576
-14,0,-14,0,-14,0,-14,0,111,576,E,E,W,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,East,575
-15,0,-15,0,-15,0,-15,0,111,575,E,W,E,W,W,W,W,E,W,W,E,E,E,W,W,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,South,574
-15,1,-15,1,-15,1,-15,1,111,574,E,W,E,W,W,E,W,E,W,W,W,W,E,W,W,E,E,E,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,South,573
-15,2,-15,2,-15,2,-15,2,111,573,E,E,E,W,W,E,W,E,W,W,E,W,E,W,W,W,W,E,W,W,E,E,E,W,W,False,False,False,False,False,False,False,False,South,572
-15,3,-15,3,-15,3,-15,3,111,572,E,W,E,W,W,E,E,E,W,W,E,W,E,W,W,E,W,E,W,W,W,W,E,W,W,False,False,False,False,False,False,False,False,South,571
-15,4,-15,4,-15,4,-15,4,111,571,E,W,E,W,W,E,W,E,W,W,E,E,E,W,W,E,W,E,W,W,E,W,E,W,W,False,False,False,False,False,False,False,False,West,570
-14,4,-14,4,-14,4,-14,4,111,570,E,E,W,E,W,E,E,W,E,W,E,E,E,E,W,W,E,W,E,W,E,E,W,E,W,False,False,False,False,False,False,False,False,West,569
-13,4,-13,4,-13,4,-13,4,111,569,E,E,E,W,E,W,E,E,W,E,W,E,E,E,E,W,W,E,W,E,E,E,E,W,E,False,False,False,False,False,False,False,False,North,568
-13,3,-13,3,-13,3,-13,3,111,568,W,E,E,W,E,W,E,E,E,E,W,W,E,W,E,E,E,E,W,E,W,E,W,W,E,False,False,False,False,False,False,False,False,North,567
-13,2,-13,2,-13,2,-13,2,111,567,W,E,E,E,E,W,W,E,W,E,E,E,E,W,E,W,E,W,W,E,E,E,E,E,E,False,False,False,False,False,False,False,False,West,566
-12,2,-12,2,-12,2,-12,2,111,566,E,W,E,E,E,E,W,W,E,W,E,E,E,E,W,E,W,E,W,W,E,E,E,E,E,False,False,False,False,False,False,False,False,North,565
-12,1,-12,1,-12,1,-12,1,111,565,E,W,W,E,W,E,E,E,E,W,E,W,E,W,W,E,E,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,North,564
-12,0,-12,0,-12,0,-12,0,111,564,E,E,E,E,W,E,W,E,W,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,West,563
-11,0,-11,0,-11,0,-11,0,111,563,E,E,E,E,E,W,E,W,E,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,West,562
-10,0,-10,0,-10,0,-10,0,111,562,W,E,E,E,E,W,W,E,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,West,561
-9,0,-9,0,-9,0,-9,0,111,561,E,W,E,E,E,E,W,W,E,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,West,560
-8,0,-8,0,-8,0,-8,0,111,560,E,E,W,E,E,E,E,W,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,West,559
-7,0,-7,0,-7,0,-7,0,111,559,W,E,E,W,E,W,E,E,W,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,West,558
-6,0,-6,0,-6,0,-6,0,111,558,E,W,E,E,W,W,W,E,E,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,West,557
-5,0,-5,0,-5,0,-5,0,111,557,E,E,W,E,E,E,W,W,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,West,556
-4,0,-4,0,-4,0,-4,0,111,556,E,E,E,W,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,West,555
-3,0,-3,0,-3,0,-3,0,111,555,E,E,E,E,W,E,W,E,W,W,E,W,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,South,554
-3,1,-3,1,-3,1,-3,1,111,554,W,W,E,W,W,E,E,E,E,W,E,W,E,W,W,E,W,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,South,553
-3,2,-3,2,-3,2,-3,2,111,553,E,E,E,E,E,W,W,E,W,W,E,E,E,E,W,E,W,E,W,W,E,W,E,E,E,False,False,False,False,False,False,False,False,West,552
-2,2,-2,2,-2,2,-2,2,111,552,E,E,E,E,E,E,W,W,E,W,E,E,E,E,E,W,E,W,E,W,G,E,W,E,E,False,False,False,False,False,False,False,False,West,551
-1,2,-1,2,-1,2,-1,2,111,551,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,W,W,E,W,E,E,G,E,W,E,False,False,False,False,False,False,False,False,North,550
-1,1,-1,1,-1,1,-1,1,111,550,W,E,W,W,E,W,E,E,E,E,W,W,E,W,E,E,G,E,W,E,W,W,W,W,W,False,False,False,False,False,False,False,False,North,549
-6,10,-1,6,3,2,7,10,0,0,E,W,W,W,W,W,W,W,W,W,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,False,False,False,False,False,False,False,False,East,-1
-7,10,-2,6,2,2,6,10,0,-1,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,W,W,W,W,W,E,E,E,E,G,False,False,False,False,False,False,False,False,East,-2
-8,10,-3,6,1,2,5,10,0,-2,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,W,W,W,W,E,E,E,E,G,E,False,False,False,False,False,False,False,False,East,-3
-9,10,-4,6,0,2,4,10,0,-3,W,W,W,W,W,W,W,W,W,W,E,E,E,E,W,W,W,W,E,W,E,E,G,E,W,False,False,False,False,False,False,False,False,East,-4
-10,10,-5,6,-1,2,3,10,0,-4,W,W,W,W,W,W,W,W,W,W,E,E,E,W,E,W,W,E,W,E,E,G,E,W,E,False,False,False,False,False,False,False,False,North,-5
-10,9,-5,5,-1,1,3,9,0,-5,W,W,W,W,W,E,E,E,W,E,W,W,E,W,E,E,G,E,W,E,W,W,E,W,E,False,False,False,False,False,False,False,False,North,-6
-10,8,-5,4,-1,0,3,8,0,-6,E,E,E,W,E,W,W,E,W,E,E,G,E,W,E,W,W,E,W,E,E,W,E,E,E,False,False,False,True,False,False,False,False,West,193
-9,8,-4,4,-9,8,4,8,10,193,E,E,E,E,W,W,W,W,E,W,E,E,E,E,W,W,W,W,E,W,E,E,W,E,E,False,False,False,False,False,False,False,False,West,192
-8,8,-3,4,-8,8,5,8,10,192,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,W,W,W,W,E,E,E,E,W,E,False,False,False,False,False,False,False,False,West,191
-7,8,-2,4,-7,8,6,8,10,191,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,E,W,W,W,W,E,E,E,E,W,False,False,False,False,False,False,False,False,West,190
-6,8,-1,4,-6,8,7,8,10,190,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,W,E,W,W,W,W,E,E,E,E,False,False,False,False,False,False,False,False,West,189
-5,8,0,4,-5,8,8,8,10,189,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,False,False,False,False,False,False,False,False,North,188
-5,7,0,3,-5,7,8,7,10,188,E,W,W,W,W,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,False,False,False,False,False,False,False,False,North,187
-5,6,0,2,-5,6,8,6,10,187,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,E,E,G,E,E,False,False,False,False,False,False,False,False,East,186
-6,6,-1,2,-6,6,7,6,10,186,E,E,E,E,E,W,E,W,W,W,W,E,E,E,E,W,W,W,W,W,E,G,E,E,E,False,False,False,False,False,False,False,False,East,185
-7,6,-2,2,-7,6,6,6,10,185,E,E,E,E,E,E,W,W,W,W,E,E,E,E,W,W,W,W,W,W,G,E,E,E,W,False,False,False,False,False,False,False,False,East,184
