@relation BustersKeyboardAgenttraining-data-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C16-L1

@attribute xPacmanPosition numeric
@attribute yPacmanPosition numeric
@attribute ghostPosition1x numeric
@attribute ghostPosition1y numeric
@attribute ghostPosition2x numeric
@attribute ghostPosition2y numeric
@attribute ghostPosition3x numeric
@attribute ghostPosition3y numeric
@attribute ghostPosition4x numeric
@attribute ghostPosition4y numeric
@attribute distanceGhost1 numeric
@attribute distanceGhost2 numeric
@attribute distanceGhost3 numeric
@attribute distanceGhost4 numeric
@attribute validActions {1111,1110,1100,1101,1011,1001,1010,1000,111,110,101,100,11,10,1,0}
@attribute lastAction {Stop,South,North,West,East}
@attribute aliveGhost {1111,1110,1100,1101,1011,1001,1010,1000,111,110,101,100,11,10,1,0}
@attribute score numeric
@attribute minimap1 {W,E,G}
@attribute minimap2 {W,E,G}
@attribute minimap3 {W,E,G}
@attribute minimap4 {W,E,G}
@attribute minimap5 {W,E,G}
@attribute minimap6 {W,E,G}
@attribute minimap7 {W,E,G}
@attribute minimap8 {W,E,G}
@attribute minimap9 {W,E,G}
@attribute minimap10 {W,E,G}
@attribute minimap11 {W,E,G}
@attribute minimap12 {W,E,G}
@attribute minimap13 {W,E,G}
@attribute minimap14 {W,E,G}
@attribute minimap15 {W,E,G}
@attribute minimap16 {W,E,G}
@attribute minimap17 {W,E,G}
@attribute minimap18 {W,E,G}
@attribute minimap19 {W,E,G}
@attribute minimap20 {W,E,G}
@attribute minimap21 {W,E,G}
@attribute minimap22 {W,E,G}
@attribute minimap23 {W,E,G}
@attribute minimap24 {W,E,G}
@attribute minimap25 {W,E,G}
@attribute nearestDot numeric
@attribute action {Stop,South,North,West,East}
@attribute nextScore numeric

@data
10,4,19,3,19,5,19,7,19,9,10,10,12,14,1101,East,0,-26,W,W,W,W,W,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,9999,East,-27
10,4,19,3,19,5,19,7,19,9,10,10,12,14,1101,East,0,-27,W,W,W,W,W,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,9999,North,-28
10,5,19,3,19,5,19,7,19,9,11,9,11,13,1111,North,0,-28,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,9999,East,-29
11,5,19,3,19,5,19,7,19,9,10,8,10,12,11,East,0,-29,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,9999,East,-30
12,5,19,3,19,5,19,7,19,9,9,7,9,11,1111,East,0,-30,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,9999,East,-31
13,5,19,3,19,5,19,7,19,9,8,6,8,10,1101,East,0,-31,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,9999,East,-32
13,5,19,3,19,5,19,7,19,9,8,6,8,10,1101,East,0,-32,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,9999,East,-33
13,5,19,3,19,5,19,7,19,9,8,6,8,10,1101,East,0,-33,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,9999,North,-34
13,6,19,3,19,5,19,7,19,9,9,7,7,9,1111,North,0,-34,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,9999,North,-35
13,7,19,3,19,5,19,7,19,9,10,8,6,8,1101,North,0,-35,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,9999,North,-36
13,8,19,3,19,5,19,7,19,9,11,9,7,7,1111,North,0,-36,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,W,W,W,W,9999,East,-37
14,8,19,3,19,5,19,7,19,9,10,8,6,6,11,East,0,-37,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,E,E,W,W,W,W,W,9999,East,-38
15,8,19,3,19,5,19,7,19,9,9,7,5,5,1111,East,0,-38,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,W,W,W,W,W,9999,East,-39
16,8,19,3,19,5,19,7,19,9,8,6,4,4,1101,East,0,-39,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,9999,North,-40
16,9,19,3,19,5,19,7,19,9,9,7,5,3,111,North,0,-40,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,East,-41
17,9,19,3,19,5,19,7,19,9,8,6,4,2,11,East,0,-41,E,E,E,E,G,E,E,W,E,E,E,E,E,E,G,W,W,W,W,W,W,W,W,W,W,9999,East,-42
18,9,19,3,19,5,19,7,19,9,7,5,3,1,111,East,0,-42,E,E,E,G,W,E,W,E,E,W,E,E,E,G,W,W,W,W,W,W,W,W,W,W,W,9999,East,157
19,9,19,3,19,5,19,7,7,1,6,4,2,1000,101,East,1,157,E,E,G,W,W,W,E,E,W,W,E,E,E,W,W,W,W,W,W,W,W,W,W,W,W,9999,East,156
19,9,19,3,19,5,19,7,7,1,6,4,2,1000,101,East,1,156,E,E,G,W,W,W,E,E,W,W,E,E,E,W,W,W,W,W,W,W,W,W,W,W,W,9999,East,155
19,9,19,3,19,5,19,7,7,1,6,4,2,1000,101,East,1,155,E,E,G,W,W,W,E,E,W,W,E,E,E,W,W,W,W,W,W,W,W,W,W,W,W,9999,South,154
19,8,19,3,19,5,19,7,7,1,5,3,1,1000,1101,South,1,154,W,E,E,W,W,E,E,G,W,W,W,E,E,W,W,E,E,E,W,W,W,W,W,W,W,9999,South,353
19,7,19,3,19,5,5,1,7,1,4,2,1000,1000,1101,South,11,353,E,E,G,W,W,W,E,E,W,W,E,E,E,W,W,W,E,E,W,W,E,E,E,W,W,9999,South,352
19,6,19,3,19,5,5,1,7,1,3,1,1000,1000,1101,South,11,352,W,E,E,W,W,E,E,G,W,W,W,E,E,W,W,E,E,E,W,W,W,E,E,W,W,9999,South,551
19,5,19,3,3,1,5,1,7,1,2,1000,1000,1000,1101,South,111,551,E,E,G,W,W,W,E,E,W,W,E,E,E,W,W,W,E,E,W,W,E,E,E,W,W,9999,South,550
9,6,1,3,1,9,19,3,19,9,11,11,13,13,1111,West,0,-12,E,E,E,E,W,E,W,E,E,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,W,9999,West,-13
8,6,1,3,1,9,19,3,19,9,10,10,14,14,11,West,0,-13,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,9999,West,-14
7,6,1,3,1,9,19,3,19,9,9,9,15,15,1110,West,0,-14,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,9999,North,-15
7,7,1,3,1,9,19,3,19,9,10,8,16,14,1101,North,0,-15,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,9999,North,-16
7,8,1,3,1,9,19,3,19,9,11,7,17,13,1110,North,0,-16,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,W,W,W,W,9999,North,-17
7,9,1,3,1,9,19,3,19,9,12,6,18,12,101,North,0,-17,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,W,W,W,W,W,W,W,W,W,9999,West,-18
6,9,1,3,1,9,19,3,19,9,11,5,19,13,11,West,0,-18,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,W,9999,West,-19
5,9,1,3,1,9,19,3,19,9,10,4,20,14,111,West,0,-19,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,West,-20
4,9,1,3,1,9,19,3,19,9,9,3,21,15,110,West,0,-20,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,South,-21
4,8,1,3,1,9,19,3,19,9,8,4,20,16,1111,South,0,-21,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,W,W,W,W,W,9999,South,-22
4,7,1,3,1,9,19,3,19,9,7,5,19,17,1110,South,0,-22,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,9999,South,-23
4,6,1,3,1,9,19,3,19,9,6,6,18,18,1111,South,0,-23,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,9999,West,-24
3,6,1,3,1,9,19,3,19,9,5,5,19,19,11,West,0,-24,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,9999,West,-25
2,6,1,3,1,9,19,3,19,9,4,4,20,20,1111,West,0,-25,W,E,E,E,E,W,E,E,W,E,W,E,E,E,E,W,E,E,W,E,W,E,E,E,E,9999,West,-26
1,6,1,3,1,9,19,3,19,9,3,3,21,21,1110,West,0,-26,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,9999,North,-27
1,7,1,3,1,9,19,3,19,9,4,2,22,20,1110,North,0,-27,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,G,E,W,9999,North,-28
1,8,1,3,1,9,19,3,19,9,5,1,23,19,1110,North,0,-28,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,G,E,W,W,W,W,W,W,9999,North,171
1,9,1,3,3,1,19,3,19,9,6,1000,24,18,110,North,100,171,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,W,W,W,W,W,W,W,W,9999,South,170
1,8,1,3,3,1,19,3,19,9,5,1000,23,19,1110,South,100,170,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,W,W,W,9999,South,169
1,7,1,3,3,1,19,3,19,9,4,1000,22,20,1110,South,100,169,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,9999,South,168
1,6,1,3,3,1,19,3,19,9,3,1000,21,21,1110,South,100,168,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,9999,South,167
1,5,1,3,3,1,19,3,19,9,2,1000,20,22,1110,South,100,167,W,W,G,E,W,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,9999,South,166
1,4,1,3,3,1,19,3,19,9,1,1000,19,23,1110,South,100,166,W,W,W,W,W,W,W,G,E,W,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,9999,South,365
1,3,1,1,3,1,19,3,19,9,1000,1000,18,24,1010,South,1100,365,W,W,G,W,G,W,W,W,W,W,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,9999,South,364
1,3,1,1,3,1,19,3,19,9,1000,1000,18,24,1010,South,1100,364,W,W,G,W,G,W,W,W,W,W,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,9999,North,363
1,4,1,1,3,1,19,3,19,9,1000,1000,19,23,1110,North,1100,363,W,W,W,W,W,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,9999,North,362
1,5,1,1,3,1,19,3,19,9,1000,1000,20,22,1110,North,1100,362,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,9999,North,361
1,6,1,1,3,1,19,3,19,9,1000,1000,21,21,1110,North,1100,361,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,9999,North,360
1,7,1,1,3,1,19,3,19,9,1000,1000,22,20,1110,North,1100,360,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,9999,North,359
1,8,1,1,3,1,19,3,19,9,1000,1000,23,19,1110,North,1100,359,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,W,W,W,9999,East,358
2,8,1,1,3,1,19,3,19,9,1000,1000,22,18,1111,East,1100,358,W,E,E,E,E,W,E,E,W,E,W,E,E,E,E,W,E,E,W,E,W,W,W,W,W,9999,East,357
3,8,1,1,3,1,19,3,19,9,1000,1000,21,17,11,East,1100,357,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,E,E,W,W,W,W,W,9999,East,356
4,8,1,1,3,1,19,3,19,9,1000,1000,20,16,1111,East,1100,356,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,W,W,W,W,W,9999,South,355
4,7,1,1,3,1,19,3,19,9,1000,1000,19,17,1110,South,1100,355,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,9999,South,354
4,6,1,1,3,1,19,3,19,9,1000,1000,18,18,1111,South,1100,354,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,9999,East,353
5,6,1,1,3,1,19,3,19,9,1000,1000,17,17,1101,East,1100,353,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,9999,East,352
5,6,1,1,3,1,19,3,19,9,1000,1000,17,17,1101,East,1100,352,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,9999,East,351
5,6,1,1,3,1,19,3,19,9,1000,1000,17,17,1101,East,1100,351,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,9999,North,350
5,7,1,1,3,1,19,3,19,9,1000,1000,18,16,1111,North,1100,350,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,9999,North,349
5,8,1,1,3,1,19,3,19,9,1000,1000,19,15,1101,North,1100,349,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,9999,North,348
5,9,1,1,3,1,19,3,19,9,1000,1000,20,14,111,North,1100,348,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,East,347
6,9,1,1,3,1,19,3,19,9,1000,1000,19,13,11,East,1100,347,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,W,9999,East,346
7,9,1,1,3,1,19,3,19,9,1000,1000,18,12,101,East,1100,346,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,W,W,W,W,W,W,W,W,W,9999,East,345
7,9,1,1,3,1,19,3,19,9,1000,1000,18,12,101,East,1100,345,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,W,W,W,W,W,W,W,W,W,9999,South,344
7,8,1,1,3,1,19,3,19,9,1000,1000,17,13,1110,South,1100,344,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,W,W,W,W,9999,South,343
7,7,1,1,3,1,19,3,19,9,1000,1000,16,14,1101,South,1100,343,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,9999,South,342
7,6,1,1,3,1,19,3,19,9,1000,1000,15,15,1110,South,1100,342,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,9999,North,341
7,7,1,1,3,1,19,3,19,9,1000,1000,16,14,1101,North,1100,341,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,9999,North,340
7,8,1,1,3,1,19,3,19,9,1000,1000,17,13,1110,North,1100,340,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,W,W,W,W,9999,East,339
8,8,1,1,3,1,19,3,19,9,1000,1000,16,12,11,East,1100,339,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,W,W,W,W,9999,East,338
9,8,1,1,3,1,19,3,19,9,1000,1000,15,11,1111,East,1100,338,E,E,E,E,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,W,W,W,W,W,9999,East,337
10,8,1,1,3,1,19,3,19,9,1000,1000,14,10,1101,East,1100,337,E,E,E,E,W,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,9999,East,336
10,8,1,1,3,1,19,3,19,9,1000,1000,14,10,1101,East,1100,336,E,E,E,E,W,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,9999,North,335
10,9,1,1,3,1,19,3,19,9,1000,1000,15,9,111,North,1100,335,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,East,334
11,9,1,1,3,1,19,3,19,9,1000,1000,14,8,11,East,1100,334,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,East,333
12,9,1,1,3,1,19,3,19,9,1000,1000,13,7,111,East,1100,333,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,W,9999,East,332
13,9,1,1,3,1,19,3,19,9,1000,1000,12,6,101,East,1100,332,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,W,W,W,W,W,W,W,W,W,9999,East,331
13,9,1,1,3,1,19,3,19,9,1000,1000,12,6,101,East,1100,331,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,W,W,W,W,W,W,W,W,W,9999,South,330
13,8,1,1,3,1,19,3,19,9,1000,1000,11,7,1111,South,1100,330,E,W,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,W,W,W,W,9999,East,329
14,8,1,1,3,1,19,3,19,9,1000,1000,10,6,11,East,1100,329,W,E,E,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,E,E,W,W,W,W,W,9999,East,328
15,8,1,1,3,1,19,3,19,9,1000,1000,9,5,1111,East,1100,328,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,W,W,W,W,W,9999,North,327
15,9,1,1,3,1,19,3,19,9,1000,1000,10,4,110,North,1100,327,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,East,326
16,9,1,1,3,1,19,3,19,9,1000,1000,9,3,111,East,1100,326,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,East,325
17,9,1,1,3,1,19,3,19,9,1000,1000,8,2,11,East,1100,325,E,E,E,E,E,E,E,W,E,E,E,E,E,E,G,W,W,W,W,W,W,W,W,W,W,9999,East,324
18,9,1,1,3,1,19,3,19,9,1000,1000,7,1,111,East,1100,324,E,E,E,E,W,E,W,E,E,W,E,E,E,G,W,W,W,W,W,W,W,W,W,W,W,9999,East,523
19,9,1,1,3,1,19,3,7,1,1000,1000,6,1000,101,East,1101,523,E,E,E,W,W,W,E,E,W,W,E,E,E,W,W,W,W,W,W,W,W,W,W,W,W,9999,East,522
19,9,1,1,3,1,19,3,7,1,1000,1000,6,1000,101,East,1101,522,E,E,E,W,W,W,E,E,W,W,E,E,E,W,W,W,W,W,W,W,W,W,W,W,W,9999,South,521
19,8,1,1,3,1,19,3,7,1,1000,1000,5,1000,1101,South,1101,521,W,E,E,W,W,E,E,E,W,W,W,E,E,W,W,E,E,E,W,W,W,W,W,W,W,9999,South,520
19,7,1,1,3,1,19,3,7,1,1000,1000,4,1000,1101,South,1101,520,E,E,E,W,W,W,E,E,W,W,E,E,E,W,W,W,E,E,W,W,E,E,E,W,W,9999,South,519
19,6,1,1,3,1,19,3,7,1,1000,1000,3,1000,1101,South,1101,519,W,E,E,W,W,E,E,E,W,W,W,E,E,W,W,E,E,E,W,W,W,E,E,W,W,9999,South,518
19,5,1,1,3,1,19,3,7,1,1000,1000,2,1000,1101,South,1101,518,E,E,G,W,W,W,E,E,W,W,E,E,E,W,W,W,E,E,W,W,E,E,E,W,W,9999,South,517
1,4,4,7,18,3,18,5,18,9,6,18,18,23,1110,North,0,-6,W,W,W,W,W,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,9999,North,-7
1,5,4,8,18,4,19,5,19,9,6,18,18,21,1110,North,0,-7,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,9999,North,-8
1,6,3,8,18,4,19,5,19,8,4,19,19,19,1110,North,0,-8,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,E,E,G,9999,North,-9
1,7,4,8,18,4,19,6,18,8,4,20,19,18,1110,North,0,-9,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,9999,North,-10
1,8,4,9,18,5,18,6,18,8,4,20,19,18,1110,North,0,-10,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,W,W,W,9999,East,-11
2,8,5,9,18,5,19,6,18,7,4,19,19,16,1111,East,0,-11,W,E,E,E,E,W,E,E,W,E,W,E,E,E,E,W,E,E,W,E,W,W,W,W,W,9999,East,-12
3,8,6,9,18,6,19,6,18,8,4,17,18,16,11,East,0,-12,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,E,E,W,W,W,W,W,9999,East,-13
4,8,7,9,19,6,19,5,18,9,4,17,18,15,1111,East,0,-13,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,W,W,W,W,W,9999,North,-14
4,9,6,9,19,5,19,4,18,9,2,19,20,15,110,North,0,-14,E,W,E,E,E,E,E,E,E,W,E,W,E,E,G,W,W,W,W,W,W,W,W,W,W,9999,East,-15
5,9,7,9,19,5,19,3,19,9,2,18,20,13,111,East,0,-15,W,E,E,E,E,E,E,E,W,E,W,E,E,E,G,W,W,W,W,W,W,W,W,W,W,9999,East,-16
6,9,7,8,19,4,19,4,18,9,2,18,18,13,11,East,0,-16,E,E,E,E,W,E,E,W,G,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,W,9999,East,-17
7,9,8,8,18,4,19,4,19,9,2,16,17,13,101,East,0,-17,E,E,E,W,E,E,W,E,G,E,E,E,E,W,E,W,W,W,W,W,W,W,W,W,W,9999,East,-18
7,9,8,8,18,5,19,5,19,8,2,15,16,14,101,East,0,-18,E,E,E,W,E,E,W,E,G,E,E,E,E,W,E,W,W,W,W,W,W,W,W,W,W,9999,South,181
7,8,1,1,19,5,18,5,19,7,1000,15,14,13,1110,South,1000,181,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,W,W,W,W,9999,South,180
7,7,1,1,18,5,19,5,19,7,1000,13,14,12,1101,South,1000,180,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,9999,South,179
7,6,1,1,18,6,19,6,19,7,1000,11,12,12,1110,South,1000,179,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,9999,East,178
8,6,1,1,19,6,19,5,19,6,1000,11,12,10,11,East,1000,178,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,9999,East,177
9,6,1,1,19,6,18,5,18,6,1000,10,10,10,1111,East,1000,177,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,9999,East,176
10,6,1,1,19,5,18,5,18,7,1000,10,9,8,1101,East,1000,176,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,9999,East,175
10,6,1,1,19,5,18,6,18,6,1000,10,8,9,1101,East,1000,175,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,9999,North,174
10,7,1,1,19,4,19,6,19,6,1000,12,10,10,1111,North,1000,174,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,9999,East,173
11,7,1,1,18,4,19,7,19,6,1000,10,8,10,11,East,1000,173,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,9999,East,172
12,7,1,1,18,4,19,8,19,5,1000,9,8,8,1111,East,1000,172,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,9999,East,171
13,7,1,1,18,5,19,9,19,6,1000,7,8,8,1101,East,1000,171,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,9999,East,170
13,7,1,1,18,4,18,9,19,5,1000,8,7,9,1101,East,1000,170,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,9999,East,169
13,7,1,1,18,3,18,8,19,4,1000,9,6,10,1101,East,1000,169,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,9999,North,168
13,8,1,1,19,3,18,8,19,3,1000,11,5,11,1111,North,1000,168,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,W,W,W,W,9999,East,167
14,8,1,1,19,4,18,8,19,3,1000,9,4,10,11,East,1000,167,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,E,E,W,W,W,W,W,9999,East,166
15,8,1,1,19,3,18,7,19,3,1000,9,4,9,1111,East,1000,166,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,W,W,W,W,W,9999,East,165
16,8,1,1,19,3,17,7,19,3,1000,8,2,8,1101,East,1000,165,E,E,E,W,E,W,E,E,G,E,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,9999,East,164
16,8,1,1,19,4,18,7,19,3,1000,7,3,8,1101,East,1000,164,E,E,E,W,E,W,E,E,E,G,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,9999,North,163
16,9,1,1,19,4,18,7,19,3,1000,8,4,8,111,North,1000,163,W,E,E,E,G,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,East,162
17,9,1,1,18,4,18,6,18,3,1000,6,4,8,11,East,1000,162,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,East,161
18,9,1,1,19,4,18,5,19,3,1000,6,4,6,111,East,1000,161,E,E,E,E,W,E,W,E,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,W,9999,East,160
19,9,1,1,19,3,18,6,18,3,1000,6,4,6,101,East,1000,160,E,E,E,W,W,W,E,E,W,W,E,E,E,W,W,W,W,W,W,W,W,W,W,W,W,9999,East,159
19,9,1,1,19,3,18,7,19,3,1000,6,3,7,101,East,1000,159,E,G,E,W,W,W,E,E,W,W,E,E,E,W,W,W,W,W,W,W,W,W,W,W,W,9999,South,158
19,8,1,1,18,3,18,7,18,3,1000,6,2,5,1101,South,1000,158,W,E,E,W,W,E,G,E,W,W,W,E,E,W,W,E,E,E,W,W,W,W,W,W,W,9999,South,357
19,7,1,1,18,4,5,1,18,4,1000,4,1000,3,1101,South,1010,357,E,E,E,W,W,W,E,E,W,W,E,E,E,W,W,W,E,E,W,W,E,E,E,W,W,9999,South,356
19,6,1,1,18,5,5,1,19,4,1000,2,1000,3,1101,South,1010,356,W,E,G,W,W,E,G,E,W,W,W,E,E,W,W,E,E,E,W,W,W,E,E,W,W,9999,South,355
19,5,1,1,17,5,5,1,18,4,1000,2,1000,3,1101,South,1010,355,E,E,E,W,W,W,G,E,W,W,G,E,E,W,W,W,E,E,W,W,E,E,E,W,W,9999,South,354
19,4,1,1,18,5,5,1,18,3,1000,2,1000,1,1101,South,1010,354,W,W,W,W,W,E,G,E,W,W,W,E,E,W,W,E,G,E,W,W,W,E,E,W,W,9999,South,353
